"Step","110-dynamic","110-dynamic - drop-0__MIN","110-dynamic - drop-0__MAX","110-ofb","110-ofbt - drop-0__MIN","110-ofbt - drop-0__MAX","110-static-1","110-static-1 - drop-0__MIN","110-static-1 - drop-0__MAX","110-every-100","110-every-100 - drop-0__MIN","110-every-100 - drop-0__MAX","110-every-10","110-every-10 - drop-0__MIN","110-every-10 - drop-0__MAX"
"2036","","","","0","0","0","","","","","","","","",""
"2041","","","","","","","0","0","0","","","","","",""
"2043","","","","","","","","","","0","0","0","","",""
"2044","","","","","","","","","","0","0","0","","",""
"2045","","","","0","0","0","","","","","","","","",""
"2047","","","","","","","0","0","0","","","","","",""
"2051","0","0","0","","","","","","","","","","","",""
"2052","","","","","","","0","0","0","0","0","0","0","0","0"
"2055","","","","0","0","0","0","0","0","","","","0","0","0"
"2056","","","","0","0","0","","","","","","","","",""
"2061","","","","0","0","0","","","","","","","","",""
"2067","0","0","0","","","","","","","","","","","",""
"2071","","","","","","","","","","","","","0","0","0"
"2073","0","0","0","","","","","","","","","","","",""
"2083","","","","","","","","","","","","","0","0","0"
"2086","0","0","0","","","","","","","0","0","0","","",""
"2104","","","","","","","","","","2","2","2","","",""
"2106","","","","","","","","","","3","3","3","","",""
"2116","","","","0","0","0","","","","","","","","",""
"2117","","","","","","","","","","2","2","2","","",""
"2127","0","0","0","0","0","0","","","","","","","","",""
"2129","","","","0","0","0","","","","","","","","",""
"2135","","","","","","","0","0","0","","","","","",""
"2139","","","","","","","0","0","0","2","2","2","","",""
"2142","0","0","0","","","","","","","","","","","",""
"2144","","","","","","","","","","","","","0","0","0"
"2148","","","","0","0","0","","","","","","","","",""
"2150","","","","0","0","0","","","","","","","","",""
"2152","0","0","0","0","0","0","","","","5","5","5","","",""
"2158","0","0","0","","","","","","","","","","","",""
"2160","","","","0","0","0","","","","","","","","",""
"2163","","","","0","0","0","0","0","0","","","","0","0","0"
"2165","","","","","","","","","","0","0","0","","",""
"2167","","","","","","","","","","0","0","0","","",""
"2168","","","","","","","","","","","","","0","0","0"
"2172","","","","","","","","","","","","","0","0","0"
"2173","0","0","0","","","","","","","","","","0","0","0"
"2174","","","","0","0","0","","","","","","","","",""
"2178","","","","","","","","","","","","","0","0","0"
"2181","","","","0","0","0","","","","","","","0","0","0"
"2186","0","0","0","","","","","","","","","","","",""
"2193","","","","","","","","","","","","","0","0","0"
"2194","","","","","","","","","","7","7","7","","",""
"2197","","","","","","","","","","2","2","2","","",""
"2198","","","","","","","","","","","","","0","0","0"
"2204","","","","","","","0","0","0","","","","0","0","0"
"2205","","","","","","","","","","","","","0","0","0"
"2207","","","","","","","","","","","","","0","0","0"
"2211","","","","","","","","","","","","","0","0","0"
"2213","","","","","","","","","","5","5","5","","",""
"2214","","","","","","","0","0","0","","","","","",""
"2226","","","","","","","","","","3","3","3","","",""
"2230","","","","","","","0","0","0","","","","","",""
"2236","","","","","","","0","0","0","","","","","",""
"2242","","","","0","0","0","","","","","","","","",""
"2244","","","","","","","0","0","0","","","","","",""
"2250","","","","0","0","0","","","","","","","","",""
"2253","0","0","0","0","0","0","","","","","","","0","0","0"
"2254","","","","","","","0","0","0","","","","","",""
"2256","","","","","","","0","0","0","","","","","",""
"2262","","","","","","","","","","","","","0","0","0"
"2263","","","","0","0","0","","","","","","","","",""
"2264","0","0","0","","","","","","","","","","","",""
"2268","","","","","","","","","","2","2","2","","",""
"2269","","","","","","","","","","","","","0","0","0"
"2270","","","","","","","","","","","","","0","0","0"
"2271","","","","","","","","","","","","","0","0","0"
"2274","0","0","0","","","","","","","","","","","",""
"2277","","","","0","0","0","","","","","","","","",""
"2279","0","0","0","","","","","","","","","","","",""
"2290","","","","0","0","0","","","","","","","","",""
"2294","","","","","","","","","","","","","0","0","0"
"2295","","","","","","","0","0","0","","","","","",""
"2298","","","","","","","0","0","0","","","","","",""
"2301","","","","0","0","0","","","","","","","","",""
"2305","","","","","","","0","0","0","","","","","",""
"2306","","","","","","","0","0","0","","","","","",""
"2311","","","","","","","","","","0","0","0","","",""
"2312","","","","","","","","","","0","0","0","","",""
"2314","","","","","","","0","0","0","","","","","",""
"2320","","","","","","","","","","0","0","0","","",""
"2323","","","","","","","","","","","","","0","0","0"
"2324","","","","","","","","","","0","0","0","","",""
"2327","","","","0","0","0","","","","","","","","",""
"2328","","","","0","0","0","0","0","0","","","","","",""
"2330","","","","","","","","","","","","","0","0","0"
"2334","","","","","","","","","","","","","0","0","0"
"2335","","","","","","","0","0","0","","","","","",""
"2338","","","","0","0","0","","","","","","","","",""
"2347","7","7","7","","","","","","","","","","","",""
"2351","","","","","","","","","","","","","0","0","0"
"2352","5","5","5","0","0","0","","","","","","","","",""
"2353","","","","","","","","","","","","","0","0","0"
"2362","5","5","5","","","","","","","","","","0","0","0"
"2365","","","","","","","0","0","0","","","","","",""
"2366","5","5","5","","","","","","","","","","","",""
"2368","","","","","","","","","","","","","0","0","0"
"2374","","","","0","0","0","","","","","","","","",""
"2376","4","4","4","","","","","","","","","","","",""
"2382","","","","","","","","","","","","","0","0","0"
"2385","","","","0","0","0","","","","","","","","",""
"2391","","","","0","0","0","","","","","","","","",""
"2394","1","1","1","","","","","","","","","","","",""
"2396","3","3","3","","","","","","","","","","","",""
"2397","","","","","","","","","","3","3","3","","",""
"2398","","","","","","","0","0","0","","","","","",""
"2400","","","","0","0","0","","","","","","","","",""
"2401","4","4","4","","","","","","","","","","","",""
"2402","","","","","","","","","","0","0","0","","",""
"2404","","","","","","","","","","0","0","0","","",""
"2412","","","","","","","","","","0","0","0","","",""
"2414","","","","","","","0","0","0","","","","","",""
"2416","","","","","","","0","0","0","","","","","",""
"2422","3","3","3","","","","","","","","","","","",""
"2427","0","0","0","","","","0","0","0","","","","","",""
"2430","","","","","","","0","0","0","","","","","",""
"2431","","","","0","0","0","","","","","","","","",""
"2434","","","","","","","","","","0","0","0","","",""
"2446","","","","0","0","0","","","","","","","","",""
"2447","","","","0","0","0","","","","0","0","0","","",""
"2449","","","","0","0","0","","","","","","","","",""
"2454","5","5","5","","","","","","","","","","","",""
"2460","","","","","","","","","","1","1","1","","",""
"2466","","","","","","","0","0","0","","","","","",""
"2476","","","","","","","","","","3","3","3","","",""
"2481","","","","0","0","0","","","","","","","","",""
"2486","0","0","0","","","","","","","","","","","",""
"2491","","","","","","","","","","5","5","5","","",""
"2492","0","0","0","","","","","","","","","","","",""
"2493","0","0","0","","","","","","","","","","","",""
"2496","","","","","","","","","","3","3","3","","",""
"2497","","","","","","","0","0","0","","","","","",""
"2499","","","","","","","","","","2","2","2","","",""
"2504","","","","","","","","","","","","","0","0","0"
"2508","","","","","","","0","0","0","","","","0","0","0"
"2512","","","","","","","","","","","","","0","0","0"
"2513","","","","0","0","0","","","","","","","","",""
"2516","","","","","","","","","","","","","0","0","0"
"2517","","","","","","","","","","","","","0","0","0"
"2520","","","","0","0","0","","","","7","7","7","","",""
"2525","","","","0","0","0","","","","","","","","",""
"2526","2","2","2","","","","","","","","","","","",""
"2529","","","","","","","","","","","","","0","0","0"
"2533","","","","","","","","","","7","7","7","","",""
"2534","","","","","","","","","","","","","0","0","0"
"2535","2","2","2","0","0","0","","","","","","","","",""
"2536","","","","","","","0","0","0","","","","0","0","0"
"2540","","","","0","0","0","","","","","","","","",""
"2543","","","","","","","0","0","0","","","","","",""
"2546","","","","","","","","","","5","5","5","","",""
"2548","","","","","","","","","","5","5","5","","",""
"2551","","","","","","","","","","6","6","6","","",""
"2563","0","0","0","","","","0","0","0","","","","","",""
"2564","","","","","","","0","0","0","","","","0","0","0"
"2572","","","","","","","0","0","0","","","","","",""
"2577","","","","","","","0","0","0","","","","","",""
"2583","","","","0","0","0","","","","","","","","",""
"2590","","","","","","","","","","","","","0","0","0"
"2591","","","","","","","0","0","0","","","","","",""
"2596","","","","","","","","","","6","6","6","","",""
"2600","","","","0","0","0","","","","","","","","",""
"2601","","","","","","","0","0","0","","","","","",""
"2603","","","","","","","0","0","0","","","","","",""
"2604","","","","","","","0","0","0","","","","","",""
"2608","","","","","","","","","","6","6","6","","",""
"2609","","","","","","","0","0","0","","","","","",""
"2615","","","","","","","0","0","0","","","","","",""
"2616","","","","0","0","0","0","0","0","","","","","",""
"2618","0","0","0","","","","","","","","","","","",""
"2624","","","","","","","","","","1","1","1","","",""
"2631","","","","0","0","0","","","","","","","","",""
"2634","","","","","","","","","","","","","0","0","0"
"2639","0","0","0","0","0","0","","","","","","","","",""
"2641","","","","0","0","0","","","","","","","","",""
"2645","","","","","","","","","","","","","0","0","0"
"2649","","","","0","0","0","","","","","","","","",""
"2650","","","","","","","0","0","0","","","","","",""
"2651","0","0","0","","","","","","","","","","","",""
"2652","0","0","0","","","","","","","","","","","",""
"2659","0","0","0","","","","","","","","","","","",""
"2661","0","0","0","","","","","","","","","","0","0","0"
"2662","","","","","","","","","","","","","0","0","0"
"2664","","","","","","","","","","6","6","6","","",""
"2684","","","","0","0","0","","","","","","","","",""
"2687","","","","","","","","","","","","","0","0","0"
"2688","","","","0","0","0","","","","","","","","",""
"2689","0","0","0","","","","","","","7","7","7","","",""
"2691","","","","","","","","","","","","","0","0","0"
"2694","","","","","","","0","0","0","","","","","",""
"2695","","","","","","","","","","5","5","5","0","0","0"
"2698","","","","0","0","0","","","","","","","","",""
"2708","","","","","","","","","","","","","0","0","0"
"2711","","","","0","0","0","","","","","","","","",""
"2716","","","","","","","","","","6","6","6","","",""
"2718","","","","","","","","","","4","4","4","","",""
"2719","","","","","","","","","","","","","0","0","0"
"2721","","","","","","","","","","","","","0","0","0"
"2722","0","0","0","","","","","","","","","","0","0","0"
"2725","","","","","","","","","","5","5","5","","",""
"2727","","","","0","0","0","","","","","","","","",""
"2730","","","","","","","","","","","","","0","0","0"
"2733","","","","0","0","0","0","0","0","","","","","",""
"2734","","","","","","","0","0","0","","","","","",""
"2736","","","","0","0","0","","","","","","","","",""
"2748","","","","0","0","0","","","","","","","0","0","0"
"2749","0","0","0","","","","","","","","","","","",""
"2754","","","","0","0","0","","","","","","","","",""
"2761","","","","","","","0","0","0","","","","","",""
"2762","","","","","","","","","","","","","0","0","0"
"2763","","","","","","","","","","4","4","4","","",""
"2765","","","","0","0","0","","","","","","","","",""
"2775","","","","","","","0","0","0","","","","","",""
"2778","","","","0","0","0","","","","","","","","",""
"2783","","","","0","0","0","","","","","","","","",""
"2785","0","0","0","","","","","","","","","","0","0","0"
"2790","","","","","","","","","","6","6","6","","",""
"2803","","","","","","","","","","1","1","1","","",""
"2806","","","","","","","","","","","","","0","0","0"
"2809","","","","","","","0","0","0","","","","","",""
"2814","","","","","","","0","0","0","","","","","",""
"2816","","","","","","","","","","","","","0","0","0"
"2821","","","","","","","","","","7","7","7","","",""
"2824","","","","","","","0","0","0","","","","","",""
"2832","","","","","","","","","","","","","0","0","0"
"2833","","","","","","","","","","5","5","5","","",""
"2837","","","","","","","","","","","","","0","0","0"
"2839","","","","","","","0","0","0","","","","","",""
"2841","","","","","","","0","0","0","","","","","",""
"2845","","","","0","0","0","","","","","","","","",""
"2850","0","0","0","","","","","","","","","","","",""
"2852","0","0","0","","","","","","","","","","","",""
"2857","","","","0","0","0","0","0","0","","","","","",""
"2858","","","","0","0","0","","","","","","","","",""
"2859","","","","0","0","0","","","","","","","","",""
"2860","0","0","0","","","","","","","","","","","",""
"2863","","","","","","","","","","6","6","6","","",""
"2865","","","","","","","","","","","","","0","0","0"
"2866","","","","0","0","0","","","","5","5","5","","",""
"2874","","","","","","","0","0","0","","","","","",""
"2875","0","0","0","","","","","","","","","","","",""
"2876","","","","","","","0","0","0","","","","","",""
"2877","","","","0","0","0","","","","","","","","",""
"2885","0","0","0","","","","","","","","","","","",""
"2889","","","","0","0","0","","","","","","","","",""
"2901","","","","","","","0","0","0","0","0","0","","",""
"2906","5","5","5","","","","","","","","","","","",""
"2909","","","","","","","","","","","","","0","0","0"
"2910","4","4","4","","","","","","","","","","0","0","0"
"2911","","","","","","","","","","","","","0","0","0"
"2913","","","","0","0","0","","","","","","","","",""
"2915","","","","0","0","0","","","","","","","","",""
"2917","","","","0","0","0","","","","","","","","",""
"2918","","","","","","","0","0","0","","","","","",""
"2920","","","","","","","0","0","0","","","","","",""
"2923","","","","","","","0","0","0","","","","","",""
"2924","0","0","0","","","","0","0","0","","","","","",""
"2925","","","","0","0","0","0","0","0","","","","","",""
"2927","","","","","","","0","0","0","","","","","",""
"2931","","","","","","","","","","8","8","8","","",""
"2932","","","","","","","","","","","","","0","0","0"
"2936","","","","","","","0","0","0","","","","","",""
"2939","","","","","","","","","","7","7","7","","",""
"2942","","","","","","","","","","","","","0","0","0"
"2945","3","3","3","","","","","","","","","","","",""
"2947","4","4","4","","","","","","","","","","","",""
"2952","0","0","0","","","","","","","","","","","",""
"2954","","","","","","","","","","7","7","7","","",""
"2955","","","","","","","","","","","","","0","0","0"
"2957","","","","0","0","0","","","","","","","","",""
"2959","","","","","","","0","0","0","","","","","",""
"2961","","","","","","","","","","","","","0","0","0"
"2974","","","","0","0","0","","","","","","","","",""
"2976","","","","","","","","","","","","","0","0","0"
"2978","","","","","","","0","0","0","6","6","6","","",""
"2988","0","0","0","","","","","","","4","4","4","0","0","0"
