"Step","active-0","sunny-durian-3 - active-0__MIN","sunny-durian-3 - active-0__MAX"
"1260481","11","11","11"
"1260725","14","14","14"
"1261241","9","9","9"
"1262727","13","13","13"
"1263695","12","12","12"
"1264069","10","10","10"
"1264324","8","8","8"
"1268417","14","14","14"
"1268642","13","13","13"
"1268727","13","13","13"
"1269711","13","13","13"
"1270199","11","11","11"
"1272172","12","12","12"
"1274140","9","9","9"
"1275729","12","12","12"
"1275881","8","8","8"
"1277072","11","11","11"
"1278819","11","11","11"
"1278841","10","10","10"
"1280108","10","10","10"
"1280396","13","13","13"
"1280913","13","13","13"
"1284729","12","12","12"
"1285726","11","11","11"
"1287727","12","12","12"
"1288048","13","13","13"
"1291491","13","13","13"
"1292338","11","11","11"
"1292386","13","13","13"
"1295561","13","13","13"
"1295569","11","11","11"
"1295686","13","13","13"
"1296473","12","12","12"
"1296600","8","8","8"
"1296676","13","13","13"
"1296709","11","11","11"
"1297399","12","12","12"
"1297578","14","14","14"
"1298806","11","11","11"
"1299434","9","9","9"
"1301317","4","4","4"
"1301941","6","6","6"
"1302093","3","3","3"
"1302999","5","5","5"
"1303784","5","5","5"
"1304746","4","4","4"
"1305039","4","4","4"
"1305205","5","5","5"
"1308209","3","3","3"
"1308370","1","1","1"
"1309514","2","2","2"
"1312415","4","4","4"
"1312576","5","5","5"
"1312598","6","6","6"
"1313079","3","3","3"
"1313228","4","4","4"
"1313517","3","3","3"
"1315155","6","6","6"
"1317449","4","4","4"
"1320603","2","2","2"
"1321114","4","4","4"
"1323838","5","5","5"
"1324219","3","3","3"
"1324336","5","5","5"
"1324977","5","5","5"
"1324998","2","2","2"
"1325562","6","6","6"
"1325654","4","4","4"
"1326251","5","5","5"
"1326682","4","4","4"
"1327377","4","4","4"
"1327862","4","4","4"
"1330674","4","4","4"
"1331052","3","3","3"
"1331172","2","2","2"
"1331670","4","4","4"
"1335178","4","4","4"
"1335915","4","4","4"
"1337104","3","3","3"
"1337935","3","3","3"
"1340082","3","3","3"
"1340348","4","4","4"
"1341777","5","5","5"
"1344630","4","4","4"
"1345530","4","4","4"
"1345825","4","4","4"
"1346818","3","3","3"
"1346821","5","5","5"
"1348194","3","3","3"
"1348573","3","3","3"
"1349353","3","3","3"
"1350021","3","3","3"
"1350283","4","4","4"
"1350525","3","3","3"
"1350657","3","3","3"
"1350849","5","5","5"
"1351023","1","1","1"
"1351705","5","5","5"
"1351946","2","2","2"
"1352740","3","3","3"
"1353973","4","4","4"
"1355146","2","2","2"
"1355204","4","4","4"
"1356508","3","3","3"
"1356558","1","1","1"
"1357047","3","3","3"
"1357207","3","3","3"
"1357216","4","4","4"
"1357888","5","5","5"
"1359255","5","5","5"
"1361715","2","2","2"
"1365678","3","3","3"
"1365861","3","3","3"
"1366866","5","5","5"
"1369396","3","3","3"
"1369616","4","4","4"
"1370729","5","5","5"
"1370773","5","5","5"
"1371543","3","3","3"
"1372373","4","4","4"
"1372940","1","1","1"
"1373987","4","4","4"
"1374217","4","4","4"
"1376482","4","4","4"
"1376502","2","2","2"
"1376544","3","3","3"
"1377224","5","5","5"
"1377235","2","2","2"
"1377978","5","5","5"
"1379197","3","3","3"
"1380145","5","5","5"
"1381076","4","4","4"
"1382894","5","5","5"
"1383533","5","5","5"
"1387023","4","4","4"
"1387475","7","7","7"
"1389309","2","2","2"
"1390099","3","3","3"
"1391802","5","5","5"
"1393092","4","4","4"
"1393613","4","4","4"
"1393712","6","6","6"
"1394531","3","3","3"
"1395600","4","4","4"
"1396914","3","3","3"
"1399522","2","2","2"
"1399534","3","3","3"
"1399708","3","3","3"
"1400561","11","11","11"
"1403041","10","10","10"
"1404767","17","17","17"
"1404926","11","11","11"
"1405198","15","15","15"
"1405588","13","13","13"
"1410179","13","13","13"
"1410675","12","12","12"
"1410771","12","12","12"
"1411423","17","17","17"
"1412080","13","13","13"
"1413291","12","12","12"
"1414706","10","10","10"
"1414994","14","14","14"
"1415347","13","13","13"
"1415530","13","13","13"
"1416514","16","16","16"
"1417093","13","13","13"
"1417530","10","10","10"
"1417878","12","12","12"
"1418473","13","13","13"
"1419576","12","12","12"
"1420308","16","16","16"
"1420855","16","16","16"
"1421540","11","11","11"
"1422390","10","10","10"
"1422648","10","10","10"
"1422727","11","11","11"
"1423611","15","15","15"
"1424017","13","13","13"
"1425559","12","12","12"
"1426811","17","17","17"
"1426845","13","13","13"
"1427638","15","15","15"
"1427933","9","9","9"
"1427941","9","9","9"
"1430165","14","14","14"
"1430709","13","13","13"
"1432082","11","11","11"
"1432446","14","14","14"
"1432674","12","12","12"
"1433426","14","14","14"
"1435984","10","10","10"
"1436062","12","12","12"
"1436927","10","10","10"
"1437681","17","17","17"
"1437731","12","12","12"
"1437829","13","13","13"
"1440495","10","10","10"
"1441585","10","10","10"
"1442413","14","14","14"
"1442751","13","13","13"
"1442886","11","11","11"
"1443054","13","13","13"
"1443220","14","14","14"
"1443364","11","11","11"
"1443395","8","8","8"
"1444467","11","11","11"
"1446770","12","12","12"
"1448153","13","13","13"
"1448729","16","16","16"
"1450667","11","11","11"
"1450692","9","9","9"
"1451617","14","14","14"
"1451897","14","14","14"
"1452045","11","11","11"
"1452588","12","12","12"
"1453928","14","14","14"
"1453973","14","14","14"
"1455163","11","11","11"
"1455461","17","17","17"
"1458035","14","14","14"
"1458056","13","13","13"
"1458651","13","13","13"
"1466224","11","11","11"
"1466497","9","9","9"
"1470198","13","13","13"
"1475473","11","11","11"
"1476027","10","10","10"
"1476176","12","12","12"
"1476349","13","13","13"
"1477057","10","10","10"
"1477335","13","13","13"
"1478134","14","14","14"
"1478192","11","11","11"
"1480040","14","14","14"
"1481679","14","14","14"
"1483009","15","15","15"
"1484005","11","11","11"
"1484263","14","14","14"
"1485960","11","11","11"
"1486861","16","16","16"
"1487514","13","13","13"
"1490014","12","12","12"
"1491881","17","17","17"
"1495628","14","14","14"
"1496170","11","11","11"
"1496450","14","14","14"
"1497740","12","12","12"
"1499903","12","12","12"
"1500141","2","2","2"
"1500824","1","1","1"
"1501493","1","1","1"
"1502373","2","2","2"
"1503769","2","2","2"
"1504060","1","1","1"
"1505446","2","2","2"
"1506910","1","1","1"
"1509501","2","2","2"
"1509529","2","2","2"
"1511315","2","2","2"
"1512146","2","2","2"
"1516667","1","1","1"
"1517726","1","1","1"
"1517739","2","2","2"
"1518147","2","2","2"
"1518837","2","2","2"
"1523284","2","2","2"
"1523675","2","2","2"
"1525031","2","2","2"
"1527652","1","1","1"
"1528305","1","1","1"
"1528960","2","2","2"
"1529307","2","2","2"
"1529402","2","2","2"
"1532388","1","1","1"
"1532520","1","1","1"
"1532633","0","0","0"
"1533470","2","2","2"
"1533871","2","2","2"
"1533895","2","2","2"
"1534563","1","1","1"
"1535261","2","2","2"
"1535629","2","2","2"
"1536873","2","2","2"
"1537936","2","2","2"
"1538063","2","2","2"
"1539766","2","2","2"
"1539978","1","1","1"
"1541087","1","1","1"
"1545250","2","2","2"
"1545443","2","2","2"
"1545743","2","2","2"
"1547373","2","2","2"
"1550488","2","2","2"
"1551041","2","2","2"
"1551135","1","1","1"
"1551208","1","1","1"
"1553711","1","1","1"
"1553739","0","0","0"
"1554498","2","2","2"
"1557475","2","2","2"
"1558203","1","1","1"
"1558754","1","1","1"
"1558986","2","2","2"
"1559961","2","2","2"
"1560583","2","2","2"
"1561018","2","2","2"
"1561350","2","2","2"
"1562205","1","1","1"
"1562357","2","2","2"
"1563392","2","2","2"
"1564084","1","1","1"
"1564440","1","1","1"
"1566326","2","2","2"
"1567279","1","1","1"
"1567390","2","2","2"
"1567418","1","1","1"
"1568245","1","1","1"
"1569785","2","2","2"
"1569806","2","2","2"
"1570929","2","2","2"
"1571058","2","2","2"
"1572154","2","2","2"
"1573557","2","2","2"
"1576181","2","2","2"
"1580051","1","1","1"
"1580114","2","2","2"
"1580209","0","0","0"
"1580993","2","2","2"
"1581295","2","2","2"
"1581949","2","2","2"
"1582454","1","1","1"
"1582697","2","2","2"
"1583245","2","2","2"
"1583946","2","2","2"
"1584669","2","2","2"
"1585391","1","1","1"
"1586099","1","1","1"
"1588126","2","2","2"
"1588641","1","1","1"
"1588694","2","2","2"
"1589137","2","2","2"
"1590966","2","2","2"
"1593069","2","2","2"
"1594265","2","2","2"
"1594802","2","2","2"
"1594936","1","1","1"
"1595316","2","2","2"
"1595949","0","0","0"
"1596907","1","1","1"
"1597274","2","2","2"
"1598631","2","2","2"
"1598671","1","1","1"
"1598820","2","2","2"
"1599067","2","2","2"
"1599698","2","2","2"
"1599742","2","2","2"
"1601028","12","12","12"
"1604415","18","18","18"
"1605493","6","6","6"
"1605826","12","12","12"
"1608516","8","8","8"
"1608531","14","14","14"
"1608939","13","13","13"
"1611221","12","12","12"
"1611232","12","12","12"
"1611711","11","11","11"
"1612771","11","11","11"
"1613322","15","15","15"
"1613337","17","17","17"
"1616644","7","7","7"
"1617473","13","13","13"
"1619740","14","14","14"
"1620904","16","16","16"
"1621055","6","6","6"
"1621923","7","7","7"
"1621968","7","7","7"
"1622023","13","13","13"
"1623658","7","7","7"
"1625539","10","10","10"
"1626489","19","19","19"
"1629175","12","12","12"
"1633149","12","12","12"
"1633542","15","15","15"
"1633906","13","13","13"
"1634166","14","14","14"
"1635400","16","16","16"
"1636149","12","12","12"
"1636862","13","13","13"
"1637680","17","17","17"
"1638180","10","10","10"
"1639024","15","15","15"
"1640496","15","15","15"
"1640824","13","13","13"
"1643237","14","14","14"
"1644197","19","19","19"
"1645649","9","9","9"
"1646133","17","17","17"
"1650141","12","12","12"
"1650228","11","11","11"
"1650539","19","19","19"
"1650599","4","4","4"
"1650751","9","9","9"
"1651290","8","8","8"
"1651684","12","12","12"
"1652697","19","19","19"
"1652837","11","11","11"
"1653096","13","13","13"
"1653770","14","14","14"
"1654289","11","11","11"
"1654594","10","10","10"
"1655512","13","13","13"
"1656551","14","14","14"
"1657722","16","16","16"
"1658118","11","11","11"
"1658916","11","11","11"
"1659374","14","14","14"
"1659387","7","7","7"
"1660975","10","10","10"
"1661478","13","13","13"
"1662194","9","9","9"
"1663188","11","11","11"
"1665047","12","12","12"
"1667155","11","11","11"
"1668835","9","9","9"
"1670979","12","12","12"
"1674863","10","10","10"
"1676696","10","10","10"
"1678796","12","12","12"
"1683334","12","12","12"
"1685116","10","10","10"
"1686816","9","9","9"
"1692033","12","12","12"
"1696026","13","13","13"
"1697870","13","13","13"
"1698568","14","14","14"
"1699433","12","12","12"
"1700038","7","7","7"
"1700853","3","3","3"
"1701923","9","9","9"
"1703425","10","10","10"
"1704690","7","7","7"
"1705054","3","3","3"
"1705841","4","4","4"
"1706970","6","6","6"
"1707225","7","7","7"
"1707489","7","7","7"
"1707865","7","7","7"
"1708013","7","7","7"
"1709679","6","6","6"
"1711187","10","10","10"
"1711869","7","7","7"
"1713473","10","10","10"
"1715448","4","4","4"
"1715500","7","7","7"
"1716171","9","9","9"
"1716359","6","6","6"
"1716702","7","7","7"
"1718163","7","7","7"
"1718944","7","7","7"
"1719453","7","7","7"
"1719933","6","6","6"
"1720803","9","9","9"
"1721567","7","7","7"
"1721894","10","10","10"
"1724342","10","10","10"
"1726904","10","10","10"
"1728477","6","6","6"
"1729114","7","7","7"
"1730877","6","6","6"
"1730957","10","10","10"
"1732448","6","6","6"
"1735509","11","11","11"
"1736057","8","8","8"
"1736715","12","12","12"
"1736925","7","7","7"
"1739353","8","8","8"
"1742359","7","7","7"
"1742590","7","7","7"
"1743016","6","6","6"
"1743581","5","5","5"
"1745417","8","8","8"
"1745525","7","7","7"
"1745660","12","12","12"
"1746001","7","7","7"
"1746447","8","8","8"
"1747291","10","10","10"
"1747405","11","11","11"
"1750903","9","9","9"
"1751651","8","8","8"
"1753336","11","11","11"
"1754804","5","5","5"
"1756151","9","9","9"
"1756981","11","11","11"
"1757487","6","6","6"
"1758952","9","9","9"
"1759026","7","7","7"
"1759499","7","7","7"
"1761449","8","8","8"
"1761779","7","7","7"
"1762774","7","7","7"
"1764828","6","6","6"
"1764903","10","10","10"
"1765511","8","8","8"
"1767573","5","5","5"
"1768082","10","10","10"
"1768326","5","5","5"
"1769397","5","5","5"
"1770186","6","6","6"
"1772100","9","9","9"
"1776293","11","11","11"
"1776360","9","9","9"
"1778361","11","11","11"
"1778482","7","7","7"
"1778679","12","12","12"
"1779029","10","10","10"
"1782434","10","10","10"
"1786037","5","5","5"
"1786746","7","7","7"
"1787409","6","6","6"
"1790209","8","8","8"
"1793005","8","8","8"
"1796443","8","8","8"
"1799747","8","8","8"
"1802480","10","10","10"
"1802876","7","7","7"
"1803350","9","9","9"
"1803750","14","14","14"
"1803897","8","8","8"
"1804553","7","7","7"
"1805744","7","7","7"
"1805780","10","10","10"
"1806389","4","4","4"
"1807643","10","10","10"
"1807808","8","8","8"
"1809066","11","11","11"
"1809312","12","12","12"
"1810442","8","8","8"
"1810454","11","11","11"
"1810492","12","12","12"
"1811018","9","9","9"
"1811598","7","7","7"
"1813190","8","8","8"
"1813475","10","10","10"
"1814584","9","9","9"
"1816898","4","4","4"
"1817671","10","10","10"
"1818753","8","8","8"
"1819605","11","11","11"
"1819940","17","17","17"
"1821246","11","11","11"
"1822313","12","12","12"
"1822978","8","8","8"
"1823268","13","13","13"
"1824171","11","11","11"
"1826136","9","9","9"
"1828149","8","8","8"
"1829716","8","8","8"
"1829727","11","11","11"
"1830841","7","7","7"
"1832803","10","10","10"
"1832816","7","7","7"
"1833534","11","11","11"
"1834485","9","9","9"
"1835033","10","10","10"
"1835313","9","9","9"
"1837378","13","13","13"
"1838975","8","8","8"
"1839279","8","8","8"
"1839493","10","10","10"
"1840111","6","6","6"
"1840302","13","13","13"
"1841800","8","8","8"
"1842973","12","12","12"
"1843582","9","9","9"
"1845013","9","9","9"
"1845017","11","11","11"
"1845372","14","14","14"
"1845986","10","10","10"
"1846190","12","12","12"
"1848157","13","13","13"
"1848337","12","12","12"
"1849901","10","10","10"
"1851121","7","7","7"
"1855345","10","10","10"
"1855398","8","8","8"
"1857668","12","12","12"
"1859968","12","12","12"
"1860198","10","10","10"
"1860220","8","8","8"
"1860495","6","6","6"
"1862879","11","11","11"
"1863735","6","6","6"
"1864591","7","7","7"
"1866351","9","9","9"
"1868426","11","11","11"
"1869093","8","8","8"
"1869922","7","7","7"
"1870038","7","7","7"
"1870360","10","10","10"
"1870377","10","10","10"
"1871270","11","11","11"
"1872924","11","11","11"
"1874035","6","6","6"
"1876051","10","10","10"
"1877409","12","12","12"
"1882531","9","9","9"
"1883020","12","12","12"
"1884647","12","12","12"
"1885397","9","9","9"
"1886030","11","11","11"
"1886207","6","6","6"
"1887837","11","11","11"
"1892217","12","12","12"
"1893065","9","9","9"
"1894262","8","8","8"
"1895002","9","9","9"
"1895575","8","8","8"
"1895736","10","10","10"
"1897094","9","9","9"
"1898173","12","12","12"
"1901448","10","10","10"
"1901925","10","10","10"
"1902275","7","7","7"
"1904162","10","10","10"
"1904247","8","8","8"
"1904562","8","8","8"
"1904711","7","7","7"
"1904973","8","8","8"
"1905481","9","9","9"
"1905725","9","9","9"
"1906241","5","5","5"
"1907727","9","9","9"
"1908695","11","11","11"
"1909069","8","8","8"
"1909324","9","9","9"
"1913417","8","8","8"
"1913642","7","7","7"
"1913727","7","7","7"
"1914711","9","9","9"
"1915199","7","7","7"
"1917172","10","10","10"
"1919140","10","10","10"
"1920729","8","8","8"
"1920881","7","7","7"
"1922072","5","5","5"
"1923819","6","6","6"
"1923841","8","8","8"
"1925108","6","6","6"
"1925396","9","9","9"
"1925913","8","8","8"
"1929729","6","6","6"
"1930726","10","10","10"
"1932727","8","8","8"
"1933048","4","4","4"
"1935077","7","7","7"
"1935888","4","4","4"
"1937304","9","9","9"
"1937443","9","9","9"
"1941247","5","5","5"
"1941559","9","9","9"
"1944668","8","8","8"
"1945700","8","8","8"
"1946344","10","10","10"
"1947570","7","7","7"
"1948950","5","5","5"
"1949051","6","6","6"
"1949967","6","6","6"
"1950773","7","7","7"
"1952204","9","9","9"
"1952339","6","6","6"
"1953200","8","8","8"
"1953536","8","8","8"
"1955176","8","8","8"
"1955218","6","6","6"
"1955829","6","6","6"
"1956154","8","8","8"
"1958524","7","7","7"
"1959115","9","9","9"
"1960125","7","7","7"
"1960477","7","7","7"
"1960778","7","7","7"
"1961134","8","8","8"
"1962336","7","7","7"
"1962528","9","9","9"
"1962792","6","6","6"
"1963263","9","9","9"
"1965310","10","10","10"
"1966319","6","6","6"
"1966641","8","8","8"
"1967087","11","11","11"
"1967437","9","9","9"
"1970669","8","8","8"
"1971037","10","10","10"
"1973517","7","7","7"
"1975256","9","9","9"
"1976463","6","6","6"
"1978271","8","8","8"
"1981080","9","9","9"
"1982154","7","7","7"
"1982990","9","9","9"
"1983513","8","8","8"
"1983666","10","10","10"
"1984011","10","10","10"
"1984997","7","7","7"
"1985793","6","6","6"
"1986096","8","8","8"
"1987940","8","8","8"
"1989220","8","8","8"
"1990177","7","7","7"
"1997026","8","8","8"
"1997889","7","7","7"
"1998452","9","9","9"
"1999311","9","9","9"
"1999459","8","8","8"
"2001466","6","6","6"
"2002127","5","5","5"
"2002546","6","6","6"
"2005700","4","4","4"
"2007285","3","3","3"
"2009056","5","5","5"
"2010939","5","5","5"
"2011851","1","1","1"
"2011991","6","6","6"
"2012021","5","5","5"
"2012059","5","5","5"
