"Step","active-1","sunny-durian-3 - active-1__MIN","sunny-durian-3 - active-1__MAX"
"7464766","0","0","0"
"7467315","1","1","1"
"7467527","1","1","1"
"7469288","1","1","1"
"7470236","1","1","1"
"7470629","0","0","0"
"7471101","2","2","2"
"7472127","2","2","2"
"7473807","1","1","1"
"7475312","0","0","0"
"7475417","1","1","1"
"7476449","1","1","1"
"7476534","1","1","1"
"7476896","1","1","1"
"7477654","0","0","0"
"7480420","1","1","1"
"7480484","1","1","1"
"7480851","1","1","1"
"7482386","0","0","0"
"7482454","2","2","2"
"7483456","1","1","1"
"7484740","2","2","2"
"7485424","0","0","0"
"7486102","1","1","1"
"7486316","0","0","0"
"7486855","0","0","0"
"7487660","1","1","1"
"7488130","0","0","0"
"7488814","2","2","2"
"7489124","1","1","1"
"7489319","0","0","0"
"7489979","1","1","1"
"7491864","1","1","1"
"7491942","0","0","0"
"7492620","1","1","1"
"7493500","1","1","1"
"7493717","1","1","1"
"7493948","0","0","0"
"7495304","2","2","2"
"7495403","1","1","1"
"7495895","1","1","1"
"7496044","2","2","2"
"7496200","1","1","1"
"7496510","1","1","1"
"7499155","0","0","0"
"7499746","1","1","1"
"7502493","8","8","8"
"7502860","6","6","6"
"7507233","6","6","6"
"7507375","9","9","9"
"7508566","8","8","8"
"7508606","10","10","10"
"7508668","7","7","7"
"7509109","6","6","6"
"7509296","9","9","9"
"7509790","6","6","6"
"7510577","9","9","9"
"7512424","5","5","5"
"7513488","8","8","8"
"7513917","11","11","11"
"7515021","9","9","9"
"7515423","9","9","9"
"7518778","9","9","9"
"7519131","10","10","10"
"7522067","6","6","6"
"7522079","7","7","7"
"7522365","8","8","8"
"7523670","8","8","8"
"7523855","11","11","11"
"7524400","8","8","8"
"7524940","8","8","8"
"7525368","11","11","11"
"7527609","8","8","8"
"7528101","9","9","9"
"7528452","7","7","7"
"7528638","9","9","9"
"7528936","10","10","10"
"7529507","11","11","11"
"7529837","10","10","10"
"7531676","10","10","10"
"7531713","10","10","10"
"7532344","9","9","9"
"7533740","9","9","9"
"7534167","9","9","9"
"7534174","7","7","7"
"7534509","6","6","6"
"7537338","11","11","11"
"7538722","8","8","8"
"7539535","9","9","9"
"7540893","9","9","9"
"7541236","7","7","7"
"7543163","9","9","9"
"7543327","9","9","9"
"7545375","6","6","6"
"7546298","9","9","9"
"7547255","7","7","7"
"7547336","5","5","5"
"7547779","9","9","9"
"7548167","11","11","11"
"7548310","8","8","8"
"7548743","9","9","9"
"7549232","8","8","8"
"7549283","9","9","9"
"7552738","8","8","8"
"7553689","11","11","11"
"7554422","9","9","9"
"7555952","10","10","10"
"7556494","9","9","9"
"7558576","9","9","9"
"7559423","7","7","7"
"7560407","8","8","8"
"7560906","11","11","11"
"7560926","10","10","10"
"7561631","11","11","11"
"7562963","10","10","10"
"7566132","10","10","10"
"7566313","9","9","9"
"7567904","9","9","9"
"7568176","11","11","11"
"7568663","8","8","8"
"7569151","11","11","11"
"7569390","9","9","9"
"7569772","9","9","9"
"7570716","7","7","7"
"7571455","9","9","9"
"7572538","9","9","9"
"7572715","11","11","11"
"7574148","12","12","12"
"7574573","8","8","8"
"7576536","8","8","8"
"7579602","8","8","8"
"7579820","9","9","9"
"7582268","8","8","8"
"7583386","11","11","11"
"7583490","7","7","7"
"7584657","6","6","6"
"7586626","8","8","8"
"7586800","9","9","9"
"7589299","8","8","8"
"7591602","6","6","6"
"7592033","8","8","8"
"7592559","8","8","8"
"7595746","8","8","8"
"7595918","10","10","10"
"7596241","7","7","7"
"7597235","7","7","7"
"7598213","10","10","10"
"7604072","11","11","11"
"7606938","9","9","9"
"7607221","12","12","12"
"7608625","9","9","9"
"7608945","10","10","10"
"7610133","9","9","9"
"7610843","8","8","8"
"7611223","6","6","6"
"7611401","9","9","9"
"7613031","12","12","12"
"7614424","12","12","12"
"7615361","13","13","13"
"7615745","11","11","11"
"7616783","13","13","13"
"7617941","9","9","9"
"7618314","11","11","11"
"7618349","11","11","11"
"7620701","11","11","11"
"7622314","11","11","11"
"7622873","10","10","10"
"7624484","9","9","9"
"7629172","10","10","10"
"7629663","15","15","15"
"7630456","4","4","4"
"7631290","14","14","14"
"7632505","8","8","8"
"7634419","9","9","9"
"7634961","9","9","9"
"7640263","15","15","15"
"7642069","12","12","12"
"7643551","10","10","10"
"7646020","11","11","11"
"7646631","11","11","11"
"7647879","11","11","11"
"7648366","14","14","14"
"7648385","11","11","11"
"7648753","8","8","8"
"7649492","13","13","13"
"7649595","10","10","10"
"7650937","12","12","12"
"7651615","9","9","9"
"7651663","10","10","10"
"7652067","14","14","14"
"7653346","7","7","7"
"7654853","10","10","10"
"7655597","10","10","10"
"7655991","15","15","15"
"7656277","7","7","7"
"7657488","10","10","10"
"7657784","15","15","15"
"7658556","15","15","15"
"7658952","15","15","15"
"7659265","14","14","14"
"7660253","12","12","12"
"7660905","12","12","12"
"7661552","14","14","14"
"7662059","14","14","14"
"7663143","13","13","13"
"7664359","10","10","10"
"7666245","10","10","10"
"7667677","10","10","10"
"7668610","13","13","13"
"7668710","12","12","12"
"7670244","9","9","9"
"7671214","10","10","10"
"7671856","15","15","15"
"7672989","12","12","12"
"7673325","9","9","9"
"7673415","12","12","12"
"7675829","13","13","13"
"7675917","13","13","13"
"7676055","12","12","12"
"7676549","14","14","14"
"7678554","10","10","10"
"7679707","14","14","14"
"7680405","14","14","14"
"7681794","14","14","14"
"7682329","8","8","8"
"7682557","11","11","11"
"7683131","13","13","13"
"7683945","12","12","12"
"7684071","8","8","8"
"7684483","16","16","16"
"7684645","10","10","10"
"7686758","14","14","14"
"7686968","12","12","12"
"7688429","16","16","16"
"7688778","10","10","10"
"7689469","10","10","10"
"7693318","16","16","16"
"7694479","12","12","12"
"7695790","11","11","11"
"7697488","10","10","10"
"7697601","14","14","14"
"7700218","1","1","1"
"7701375","2","2","2"
"7703916","3","3","3"
"7704093","1","1","1"
"7704225","2","2","2"
"7706023","1","1","1"
"7706280","1","1","1"
"7707103","1","1","1"
"7707301","1","1","1"
"7707318","2","2","2"
"7707320","1","1","1"
"7708178","1","1","1"
"7708395","1","1","1"
"7708532","1","1","1"
"7710064","0","0","0"
"7710975","2","2","2"
"7711749","3","3","3"
"7713675","1","1","1"
"7714030","1","1","1"
"7714774","2","2","2"
"7714807","1","1","1"
"7716043","1","1","1"
"7719031","2","2","2"
"7722510","3","3","3"
"7722605","1","1","1"
"7724096","0","0","0"
"7724176","3","3","3"
"7724457","1","1","1"
"7726611","2","2","2"
"7728133","1","1","1"
"7728688","1","1","1"
"7729346","2","2","2"
"7730677","1","1","1"
"7731057","2","2","2"
"7731865","2","2","2"
"7732107","3","3","3"
"7733031","0","0","0"
"7733598","1","1","1"
"7737051","2","2","2"
"7737512","1","1","1"
"7738170","1","1","1"
"7738600","3","3","3"
"7740833","1","1","1"
"7742808","3","3","3"
"7745695","2","2","2"
"7746650","2","2","2"
"7746651","3","3","3"
"7749816","2","2","2"
"7750327","1","1","1"
"7751226","2","2","2"
"7753103","1","1","1"
"7754581","3","3","3"
"7756415","2","2","2"
"7757190","1","1","1"
"7759035","3","3","3"
"7759197","0","0","0"
"7760720","1","1","1"
"7763513","1","1","1"
"7764923","1","1","1"
"7765198","1","1","1"
"7766627","2","2","2"
"7769351","2","2","2"
"7769399","1","1","1"
"7769829","1","1","1"
"7771709","3","3","3"
"7771979","2","2","2"
"7772428","2","2","2"
"7773407","0","0","0"
"7773520","1","1","1"
"7775946","2","2","2"
"7776232","1","1","1"
"7776248","1","1","1"
"7776563","1","1","1"
"7777012","2","2","2"
"7778713","1","1","1"
"7779046","1","1","1"
"7779181","1","1","1"
"7781238","2","2","2"
"7784087","1","1","1"
"7786873","1","1","1"
"7787401","2","2","2"
"7787865","1","1","1"
"7788308","2","2","2"
"7788770","2","2","2"
"7788861","2","2","2"
"7789303","2","2","2"
"7790197","1","1","1"
"7790292","0","0","0"
"7792663","2","2","2"
"7792696","1","1","1"
"7793503","2","2","2"
"7794600","2","2","2"
"7794978","1","1","1"
"7795108","2","2","2"
"7795308","3","3","3"
"7795564","2","2","2"
"7796834","2","2","2"
"7797523","2","2","2"
"7799845","1","1","1"
"7800045","12","12","12"
"7800182","14","14","14"
"7800328","10","10","10"
"7800431","15","15","15"
"7801596","15","15","15"
"7801720","14","14","14"
"7802556","14","14","14"
"7808513","15","15","15"
"7809221","13","13","13"
"7809489","9","9","9"
"7810175","12","12","12"
"7810728","13","13","13"
"7810762","14","14","14"
"7812923","15","15","15"
"7813453","15","15","15"
"7814603","13","13","13"
"7815845","14","14","14"
"7816857","14","14","14"
"7816951","12","12","12"
"7818403","11","11","11"
"7819480","13","13","13"
"7819482","12","12","12"
"7827639","14","14","14"
"7829168","17","17","17"
"7829258","14","14","14"
"7831297","15","15","15"
"7831497","12","12","12"
"7831908","14","14","14"
"7832997","14","14","14"
"7835251","13","13","13"
"7839555","14","14","14"
"7839970","12","12","12"
"7840819","15","15","15"
"7841026","13","13","13"
"7842091","13","13","13"
"7843915","15","15","15"
"7846588","14","14","14"
"7847358","12","12","12"
"7848954","14","14","14"
"7851534","15","15","15"
"7854926","15","15","15"
"7856026","14","14","14"
"7856944","12","12","12"
"7858661","10","10","10"
"7860467","16","16","16"
"7860608","10","10","10"
"7861842","12","12","12"
"7864935","13","13","13"
"7866106","15","15","15"
"7866853","12","12","12"
"7866988","13","13","13"
"7867200","11","11","11"
"7867771","12","12","12"
"7869378","15","15","15"
"7869559","13","13","13"
"7870492","13","13","13"
"7870923","8","8","8"
"7871848","12","12","12"
"7872734","11","11","11"
"7872855","9","9","9"
"7874375","14","14","14"
"7874461","11","11","11"
"7875330","11","11","11"
"7875530","12","12","12"
"7875813","12","12","12"
"7877711","13","13","13"
"7881331","14","14","14"
"7881654","11","11","11"
"7882155","12","12","12"
"7882867","16","16","16"
"7883048","15","15","15"
"7884126","12","12","12"
"7885421","14","14","14"
"7886529","13","13","13"
"7889079","14","14","14"
"7889751","12","12","12"
"7891209","13","13","13"
"7891627","15","15","15"
"7893707","13","13","13"
"7894272","13","13","13"
"7897303","13","13","13"
"7899471","15","15","15"
"7900274","8","8","8"
"7903807","10","10","10"
"7904639","7","7","7"
"7905273","8","8","8"
"7905579","9","9","9"
"7906191","12","12","12"
"7906468","12","12","12"
"7906807","12","12","12"
"7908272","10","10","10"
"7908980","8","8","8"
"7909018","12","12","12"
"7909732","10","10","10"
"7909956","12","12","12"
"7910637","2","2","2"
"7910763","9","9","9"
"7911784","8","8","8"
"7912333","12","12","12"
"7913277","12","12","12"
"7913365","11","11","11"
"7914324","10","10","10"
"7915389","11","11","11"
"7915749","11","11","11"
"7919301","10","10","10"
"7920086","9","9","9"
"7920778","8","8","8"
"7921053","12","12","12"
"7921056","8","8","8"
"7921072","12","12","12"
"7923125","11","11","11"
"7924049","10","10","10"
"7924133","10","10","10"
"7924206","11","11","11"
"7925042","10","10","10"
"7927007","9","9","9"
"7928847","14","14","14"
"7929664","11","11","11"
"7931889","14","14","14"
"7932686","14","14","14"
"7934148","11","11","11"
"7934891","10","10","10"
"7936304","10","10","10"
"7936350","11","11","11"
"7937616","11","11","11"
"7938182","9","9","9"
"7938726","7","7","7"
"7940054","9","9","9"
"7940171","6","6","6"
"7940294","6","6","6"
"7940362","14","14","14"
"7940734","7","7","7"
"7940860","6","6","6"
"7941508","6","6","6"
"7942355","7","7","7"
"7942693","5","5","5"
"7943425","14","14","14"
"7943845","12","12","12"
"7944497","16","16","16"
"7947801","11","11","11"
"7948819","12","12","12"
"7949530","10","10","10"
"7951086","9","9","9"
"7951357","11","11","11"
"7951614","5","5","5"
"7952172","7","7","7"
"7957798","7","7","7"
"7958738","11","11","11"
"7958892","12","12","12"
"7959643","9","9","9"
"7961460","7","7","7"
"7961603","9","9","9"
"7961896","9","9","9"
"7962023","12","12","12"
"7962573","10","10","10"
"7964055","13","13","13"
"7965983","10","10","10"
"7966151","5","5","5"
"7966670","13","13","13"
"7967368","6","6","6"
"7967508","12","12","12"
"7968329","5","5","5"
"7968938","10","10","10"
"7969801","10","10","10"
"7970357","12","12","12"
"7970985","9","9","9"
"7971663","6","6","6"
"7973249","7","7","7"
"7973358","5","5","5"
"7973685","8","8","8"
"7973733","13","13","13"
"7977398","11","11","11"
"7977907","8","8","8"
"7979605","10","10","10"
"7979959","13","13","13"
"7983044","10","10","10"
"7983376","11","11","11"
"7985970","9","9","9"
"7987778","8","8","8"
"7988700","9","9","9"
"7989592","13","13","13"
"7990573","12","12","12"
"7992725","7","7","7"
"7997767","8","8","8"
"7998977","8","8","8"
"7999756","10","10","10"
"7999848","11","11","11"
"8001041","3","3","3"
"8004325","3","3","3"
"8004785","1","1","1"
"8006641","2","2","2"
"8009439","0","0","0"
"8010907","1","1","1"
"8012066","3","3","3"
"8013860","1","1","1"
"8013898","1","1","1"
"8014987","3","3","3"
"8016902","1","1","1"
"8018016","3","3","3"
"8018056","3","3","3"
"8018270","2","2","2"
"8020209","0","0","0"
"8022065","2","2","2"
"8022405","0","0","0"
"8024516","1","1","1"
"8024687","2","2","2"
"8026296","1","1","1"
"8026643","3","3","3"
"8027106","0","0","0"
"8027367","1","1","1"
"8029109","2","2","2"
"8029450","3","3","3"
"8029486","3","3","3"
"8029817","3","3","3"
"8030260","0","0","0"
"8030659","1","1","1"
"8032288","1","1","1"
"8034379","1","1","1"
"8034565","1","1","1"
"8035472","2","2","2"
"8036198","4","4","4"
"8037210","2","2","2"
"8038475","1","1","1"
"8039493","1","1","1"
"8042293","2","2","2"
"8042476","0","0","0"
"8043348","2","2","2"
"8043555","3","3","3"
"8044643","1","1","1"
"8045801","0","0","0"
"8045905","1","1","1"
"8047360","2","2","2"
"8047524","2","2","2"
"8049341","2","2","2"
"8050296","3","3","3"
"8053431","1","1","1"
"8053709","2","2","2"
"8054384","0","0","0"
"8054932","1","1","1"
"8055149","3","3","3"
"8056128","1","1","1"
"8056157","1","1","1"
"8058545","2","2","2"
"8059355","5","5","5"
"8060504","5","5","5"
"8060880","2","2","2"
"8061461","2","2","2"
"8062325","1","1","1"
"8064962","3","3","3"
"8065431","2","2","2"
"8065818","1","1","1"
"8066115","2","2","2"
"8067671","1","1","1"
"8067691","3","3","3"
"8068407","5","5","5"
"8068561","2","2","2"
"8068942","2","2","2"
"8070242","0","0","0"
"8071476","3","3","3"
"8072227","1","1","1"
"8073482","2","2","2"
"8073871","1","1","1"
"8074435","3","3","3"
"8074659","2","2","2"
"8074808","1","1","1"
"8076506","3","3","3"
"8076853","2","2","2"
"8076891","0","0","0"
"8077397","0","0","0"
"8077408","1","1","1"
"8078179","2","2","2"
"8078185","1","1","1"
"8078515","0","0","0"
"8078772","2","2","2"
"8078786","2","2","2"
"8080663","2","2","2"
"8081363","3","3","3"
"8082049","1","1","1"
"8083122","3","3","3"
"8084650","4","4","4"
"8085280","1","1","1"
"8085609","1","1","1"
"8085784","2","2","2"
"8087798","0","0","0"
"8088515","2","2","2"
"8088992","3","3","3"
"8089799","3","3","3"
"8090583","3","3","3"
"8090594","2","2","2"
"8090745","1","1","1"
"8090912","1","1","1"
"8091319","1","1","1"
"8091573","3","3","3"
"8092754","5","5","5"
"8097753","0","0","0"
"8098584","2","2","2"
"8098703","2","2","2"
"8099162","5","5","5"
"8099234","2","2","2"
"8102001","3","3","3"
"8102042","5","5","5"
"8102805","5","5","5"
"8102998","6","6","6"
"8103203","8","8","8"
"8105302","8","8","8"
"8105498","5","5","5"
"8107697","7","7","7"
"8107929","8","8","8"
"8108707","5","5","5"
"8109825","6","6","6"
"8110051","4","4","4"
"8111940","3","3","3"
"8111941","8","8","8"
"8112378","6","6","6"
"8112967","5","5","5"
"8114644","4","4","4"
"8114660","5","5","5"
"8115799","5","5","5"
"8116245","7","7","7"
"8116459","4","4","4"
"8118388","5","5","5"
"8119280","6","6","6"
"8121958","4","4","4"
"8122148","6","6","6"
"8122214","6","6","6"
"8124818","6","6","6"
"8125267","6","6","6"
"8127610","4","4","4"
"8127979","5","5","5"
"8129575","6","6","6"
"8129918","7","7","7"
"8130946","5","5","5"
"8131212","4","4","4"
"8131341","5","5","5"
"8134124","5","5","5"
"8135583","3","3","3"
"8136521","4","4","4"
"8138223","5","5","5"
"8138364","3","3","3"
"8139299","5","5","5"
"8141039","9","9","9"
"8142096","5","5","5"
"8143721","3","3","3"
"8144246","4","4","4"
"8144447","2","2","2"
"8145593","6","6","6"
"8145932","6","6","6"
"8146014","5","5","5"
"8146282","7","7","7"
"8147693","7","7","7"
"8147975","2","2","2"
"8148415","3","3","3"
"8149277","3","3","3"
"8149634","5","5","5"
"8150172","7","7","7"
"8150442","7","7","7"
"8151226","4","4","4"
"8152811","2","2","2"
"8153468","2","2","2"
"8153599","6","6","6"
"8153961","3","3","3"
"8154289","2","2","2"
"8155155","5","5","5"
"8157469","9","9","9"
"8158214","4","4","4"
"8161475","4","4","4"
"8161518","3","3","3"
"8163646","5","5","5"
"8164232","1","1","1"
"8164827","2","2","2"
"8167686","5","5","5"
"8167804","3","3","3"
"8168695","5","5","5"
"8169750","10","10","10"
"8169940","7","7","7"
"8170397","6","6","6"
"8171522","5","5","5"
"8174579","6","6","6"
"8174657","3","3","3"
"8176382","7","7","7"
"8176707","7","7","7"
"8176847","6","6","6"
"8176876","6","6","6"
"8177430","4","4","4"
"8177878","5","5","5"
"8179616","8","8","8"
"8181487","4","4","4"
"8182017","8","8","8"
"8182183","2","2","2"
"8182828","2","2","2"
"8183046","3","3","3"
"8183403","5","5","5"
"8183661","6","6","6"
"8183789","5","5","5"
"8184103","4","4","4"
"8184752","6","6","6"
"8185517","6","6","6"
"8185912","4","4","4"
"8189958","3","3","3"
"8190076","5","5","5"
"8190399","6","6","6"
"8191564","5","5","5"
"8191842","5","5","5"
"8193119","3","3","3"
"8193312","6","6","6"
"8193705","4","4","4"
"8195303","6","6","6"
"8196292","6","6","6"
"8197189","7","7","7"
"8197661","4","4","4"
"8199162","5","5","5"
"8199855","7","7","7"
"8199946","6","6","6"
"8201188","9","9","9"
"8203726","8","8","8"
"8205946","10","10","10"
"8208410","10","10","10"
"8209529","10","10","10"
"8210621","10","10","10"
"8210744","9","9","9"
"8211107","10","10","10"
"8211641","10","10","10"
"8213398","9","9","9"
"8214180","10","10","10"
"8215767","10","10","10"
"8215906","10","10","10"
"8216018","10","10","10"
"8217675","10","10","10"
"8218886","9","9","9"
"8220581","9","9","9"
"8220803","10","10","10"
"8225582","10","10","10"
"8225922","9","9","9"
"8226200","10","10","10"
"8226648","9","9","9"
"8229437","10","10","10"
"8230305","10","10","10"
"8230349","9","9","9"
"8230502","9","9","9"
"8233537","10","10","10"
"8237484","10","10","10"
"8238937","10","10","10"
"8239600","10","10","10"
"8239983","10","10","10"
"8240145","9","9","9"
