"Step","12-static-1","12-static - drop-0__MIN","12-static - drop-0__MAX","12-dynamic","12-dynamic - drop-0__MIN","12-dynamic - drop-0__MAX","12-ofb","12-ofbt - drop-0__MIN","12-ofbt - drop-0__MAX","12-every-10","12-every-10 - drop-0__MIN","12-every-10 - drop-0__MAX","12-every-100","12-every-100 - drop-0__MIN","12-every-100 - drop-0__MAX"
"147837","","","","","","","","","","0","0","0","","",""
"147846","","","","","","","","","","","","","0","0","0"
"147855","","","","","","","","","","0","0","0","","",""
"147864","","","","0","0","0","","","","","","","","",""
"147866","","","","","","","","","","0","0","0","","",""
"147869","0","0","0","","","","0","0","0","","","","","",""
"147870","0","0","0","","","","0","0","0","","","","","",""
"147871","","","","0","0","0","","","","","","","","",""
"147879","","","","0","0","0","","","","","","","","",""
"147885","","","","0","0","0","","","","","","","","",""
"147895","","","","","","","","","","0","0","0","","",""
"147903","","","","","","","","","","0","0","0","","",""
"147907","","","","","","","","","","","","","0","0","0"
"147914","","","","","","","","","","","","","0","0","0"
"147921","","","","","","","","","","","","","0","0","0"
"147924","0","0","0","","","","0","0","0","","","","","",""
"147927","","","","","","","","","","0","0","0","","",""
"147936","","","","0","0","0","","","","","","","","",""
"147938","","","","","","","","","","","","","0","0","0"
"147942","","","","","","","","","","","","","0","0","0"
"147946","","","","","","","","","","","","","0","0","0"
"147952","","","","","","","","","","0","0","0","","",""
"147955","0","0","0","","","","0","0","0","","","","","",""
"147956","","","","0","0","0","","","","","","","","",""
"147965","","","","","","","","","","","","","0","0","0"
"147968","","","","0","0","0","","","","","","","0","0","0"
"147977","","","","","","","","","","0","0","0","","",""
"147980","","","","","","","","","","","","","0","0","0"
"147985","0","0","0","","","","0","0","0","","","","","",""
"147989","0","0","0","0","0","0","0","0","0","","","","","",""
"147991","","","","0","0","0","","","","","","","","",""
"147993","0","0","0","","","","0","0","0","","","","0","0","0"
"147997","","","","0","0","0","","","","","","","","",""
"148004","","","","","","","","","","0","0","0","","",""
"148014","","","","","","","","","","","","","0","0","0"
"148015","","","","0","0","0","","","","","","","","",""
"148019","","","","","","","","","","0","0","0","","",""
"148020","0","0","0","","","","0","0","0","","","","","",""
"148030","","","","","","","","","","0","0","0","","",""
"148032","","","","","","","","","","","","","0","0","0"
"148033","","","","0","0","0","","","","","","","","",""
"148037","","","","","","","","","","","","","0","0","0"
"148038","","","","","","","","","","0","0","0","","",""
"148043","0","0","0","","","","0","0","0","","","","","",""
"148045","","","","","","","","","","0","0","0","","",""
"148052","","","","","","","","","","0","0","0","","",""
"148058","","","","","","","","","","0","0","0","","",""
"148060","","","","0","0","0","","","","","","","","",""
"148061","0","0","0","","","","0","0","0","","","","","",""
"148062","","","","0","0","0","","","","0","0","0","","",""
"148074","","","","0","0","0","","","","","","","","",""
"148075","","","","","","","","","","0","0","0","","",""
"148079","","","","0","0","0","","","","","","","","",""
"148081","","","","","","","","","","0","0","0","","",""
"148085","","","","0","0","0","","","","","","","","",""
"148088","","","","","","","","","","0","0","0","","",""
"148104","0","0","0","","","","0","0","0","","","","","",""
"148106","","","","0","0","0","","","","","","","","",""
"148111","","","","","","","","","","0","0","0","","",""
"148113","","","","","","","","","","","","","0","0","0"
"148114","","","","0","0","0","","","","","","","","",""
"148120","","","","0","0","0","","","","","","","","",""
"148125","","","","","","","","","","","","","0","0","0"
"148127","","","","0","0","0","","","","","","","","",""
"148132","","","","","","","","","","0","0","0","","",""
"148133","","","","","","","","","","","","","0","0","0"
"148137","0","0","0","0","0","0","0","0","0","","","","","",""
"148143","0","0","0","","","","0","0","0","","","","","",""
"148146","0","0","0","","","","0","0","0","","","","","",""
"148147","0","0","0","","","","0","0","0","","","","","",""
"148152","0","0","0","0","0","0","0","0","0","","","","","",""
"148159","","","","","","","","","","","","","0","0","0"
"148160","","","","","","","","","","","","","0","0","0"
"148162","","","","","","","","","","0","0","0","0","0","0"
"148169","","","","","","","","","","0","0","0","","",""
"148172","0","0","0","0","0","0","0","0","0","","","","","",""
"148184","","","","0","0","0","","","","","","","","",""
"148190","","","","","","","","","","0","0","0","","",""
"148201","","","","","","","","","","0","0","0","","",""
"148202","","","","","","","","","","","","","0","0","0"
"148203","0","0","0","","","","0","0","0","","","","","",""
"148207","","","","","","","","","","","","","0","0","0"
"148221","0","0","0","","","","0","0","0","","","","","",""
"148222","0","0","0","","","","0","0","0","","","","","",""
"148224","0","0","0","0","0","0","0","0","0","","","","","",""
"148225","0","0","0","","","","0","0","0","","","","","",""
"148226","","","","","","","","","","","","","0","0","0"
"148228","0","0","0","","","","0","0","0","","","","","",""
"148236","","","","0","0","0","","","","0","0","0","","",""
"148237","","","","0","0","0","","","","","","","","",""
"148240","0","0","0","","","","0","0","0","","","","","",""
"148242","0","0","0","","","","0","0","0","","","","","",""
"148249","","","","0","0","0","","","","","","","","",""
"148250","","","","0","0","0","","","","","","","","",""
"148259","0","0","0","","","","0","0","0","","","","0","0","0"
"148264","","","","0","0","0","","","","","","","","",""
"148269","","","","","","","","","","","","","0","0","0"
"148272","","","","","","","","","","0","0","0","","",""
"148276","0","0","0","","","","0","0","0","0","0","0","","",""
"148289","","","","","","","","","","","","","0","0","0"
"148292","0","0","0","","","","0","0","0","","","","0","0","0"
"148295","0","0","0","","","","0","0","0","","","","","",""
"148296","","","","","","","","","","0","0","0","","",""
"148307","","","","","","","","","","0","0","0","","",""
"148314","0","0","0","","","","0","0","0","","","","","",""
"148319","0","0","0","","","","0","0","0","","","","","",""
"148330","0","0","0","","","","0","0","0","0","0","0","0","0","0"
"148331","","","","","","","","","","0","0","0","","",""
"148333","0","0","0","","","","0","0","0","0","0","0","","",""
"148334","","","","","","","","","","0","0","0","","",""
"148339","0","0","0","0","0","0","0","0","0","","","","","",""
"148341","","","","","","","","","","","","","0","0","0"
"148342","","","","","","","","","","0","0","0","","",""
"148343","","","","","","","","","","0","0","0","","",""
"148344","","","","","","","","","","","","","0","0","0"
"148347","","","","0","0","0","","","","","","","","",""
"148348","","","","","","","","","","","","","0","0","0"
"148357","","","","0","0","0","","","","","","","","",""
"148364","","","","","","","","","","","","","0","0","0"
"148365","","","","0","0","0","","","","","","","","",""
"148369","","","","0","0","0","","","","","","","","",""
"148372","","","","","","","","","","0","0","0","0","0","0"
"148373","","","","","","","","","","0","0","0","","",""
"148377","","","","","","","","","","0","0","0","","",""
"148378","","","","","","","","","","","","","0","0","0"
"148379","0","0","0","","","","0","0","0","0","0","0","","",""
"148380","","","","","","","","","","","","","0","0","0"
"148382","","","","0","0","0","","","","","","","0","0","0"
"148386","","","","","","","","","","","","","0","0","0"
"148389","","","","0","0","0","","","","","","","0","0","0"
"148395","0","0","0","","","","0","0","0","","","","0","0","0"
"148397","","","","","","","","","","","","","0","0","0"
"148398","","","","","","","","","","","","","0","0","0"
"148404","","","","0","0","0","","","","","","","","",""
"148406","","","","0","0","0","","","","","","","0","0","0"
"148408","","","","","","","","","","0","0","0","","",""
"148410","0","0","0","","","","0","0","0","","","","","",""
"148427","","","","0","0","0","","","","","","","","",""
"148429","","","","0","0","0","","","","","","","","",""
"148432","","","","","","","","","","","","","0","0","0"
"148438","","","","0","0","0","","","","","","","","",""
"148440","","","","","","","","","","0","0","0","0","0","0"
"148443","","","","","","","","","","","","","0","0","0"
"148449","0","0","0","","","","0","0","0","","","","","",""
"148453","","","","","","","","","","","","","0","0","0"
"148458","","","","0","0","0","","","","","","","","",""
"148459","","","","","","","","","","0","0","0","","",""
"148460","","","","","","","","","","","","","0","0","0"
"148473","0","0","0","","","","0","0","0","","","","","",""
"148474","","","","","","","","","","0","0","0","0","0","0"
"148477","","","","0","0","0","","","","","","","","",""
"148478","","","","","","","","","","","","","0","0","0"
"148480","0","0","0","","","","0","0","0","","","","","",""
"148481","","","","","","","","","","0","0","0","0","0","0"
"148495","0","0","0","","","","0","0","0","","","","0","0","0"
"148496","","","","","","","","","","","","","0","0","0"
"148505","","","","","","","","","","0","0","0","","",""
"148507","","","","","","","","","","0","0","0","","",""
"148510","0","0","0","","","","0","0","0","","","","","",""
"148517","","","","","","","","","","","","","0","0","0"
"148529","","","","","","","","","","0","0","0","","",""
"148532","","","","","","","","","","","","","0","0","0"
"148534","","","","","","","","","","0","0","0","","",""
"148535","","","","","","","","","","0","0","0","","",""
"148551","0","0","0","","","","0","0","0","","","","","",""
"148552","","","","","","","","","","0","0","0","","",""
"148556","0","0","0","0","0","0","0","0","0","","","","","",""
"148558","0","0","0","","","","0","0","0","","","","","",""
"148561","","","","0","0","0","","","","","","","","",""
"148563","","","","","","","","","","0","0","0","","",""
"148575","0","0","0","","","","0","0","0","","","","","",""
"148580","","","","","","","","","","","","","0","0","0"
"148581","0","0","0","","","","0","0","0","","","","","",""
"148592","","","","","","","","","","","","","0","0","0"
"148597","","","","0","0","0","","","","0","0","0","","",""
"148612","","","","0","0","0","","","","","","","","",""
"148613","","","","","","","","","","","","","0","0","0"
"148619","","","","","","","","","","","","","0","0","0"
"148622","0","0","0","","","","0","0","0","","","","","",""
"148630","","","","","","","","","","0","0","0","","",""
"148633","","","","","","","","","","0","0","0","","",""
"148636","","","","","","","","","","","","","0","0","0"
"148637","","","","","","","","","","0","0","0","","",""
"148641","","","","0","0","0","","","","","","","","",""
"148649","","","","","","","","","","","","","0","0","0"
"148666","","","","","","","","","","0","0","0","","",""
"148667","","","","0","0","0","","","","","","","","",""
"148671","","","","","","","","","","0","0","0","","",""
"148688","","","","0","0","0","","","","","","","","",""
"148689","","","","","","","","","","","","","0","0","0"
"148698","","","","","","","","","","0","0","0","","",""
"148705","","","","","","","","","","0","0","0","0","0","0"
"148707","0","0","0","","","","0","0","0","","","","","",""
"148713","0","0","0","","","","0","0","0","","","","","",""
"148715","0","0","0","","","","0","0","0","","","","","",""
"148718","","","","","","","","","","","","","0","0","0"
"148719","0","0","0","","","","0","0","0","","","","","",""
"148721","","","","","","","","","","0","0","0","","",""
"148724","","","","0","0","0","","","","","","","","",""
"148725","0","0","0","","","","0","0","0","","","","","",""
"148731","","","","","","","","","","0","0","0","","",""
"148733","","","","","","","","","","0","0","0","0","0","0"
"148744","","","","0","0","0","","","","","","","","",""
"148745","","","","","","","","","","","","","0","0","0"
