"Step","ofb-final-steps2M-Seed1 - learner:performance","ofb-final-steps2M-Seed1 - learner:performance__MIN","ofb-final-steps2M-Seed1 - learner:performance__MAX","dynamic-final-steps2M-Seed1 - learner:performance","dynamic-final-steps2M-Seed1 - learner:performance__MIN","dynamic-final-steps2M-Seed1 - learner:performance__MAX","static-final-steps2M-Seed1 - learner:performance","static-final-steps2M-Seed1 - learner:performance__MIN","static-final-steps2M-Seed1 - learner:performance__MAX"
"157000","-1.17578947368421","-1.17578947368421","-1.17578947368421","-1.6515789473684197","-1.6515789473684197","-1.6515789473684197","-51.086338345864895","-51.086338345864895","-51.086338345864895"
"158000","-1.1896052631578942","-1.1896052631578942","-1.1896052631578942","-1.6293421052631567","-1.6293421052631567","-1.6293421052631567","-50.89515413533857","-50.89515413533857","-50.89515413533857"
"159000","-1.1897368421052628","-1.1897368421052628","-1.1897368421052628","-1.5719736842105252","-1.5719736842105252","-1.5719736842105252","-50.80897556391001","-50.80897556391001","-50.80897556391001"
"160000","-1.1911842105263153","-1.1911842105263153","-1.1911842105263153","-1.540263157894736","-1.540263157894736","-1.540263157894736","-54.04246992481226","-54.04246992481226","-54.04246992481226"
"161000","-1.194210526315789","-1.194210526315789","-1.194210526315789","-1.520394736842104","-1.520394736842104","-1.520394736842104","-54.222469924812266","-54.222469924812266","-54.222469924812266"
"162000","-1.2027631578947362","-1.2027631578947362","-1.2027631578947362","-1.500394736842104","-1.500394736842104","-1.500394736842104","-54.3323383458649","-54.3323383458649","-54.3323383458649"
"163000","-1.214473684210526","-1.214473684210526","-1.214473684210526","-1.4523684210526306","-1.4523684210526306","-1.4523684210526306","-54.40325939849647","-54.40325939849647","-54.40325939849647"
"164000","-1.2228947368421048","-1.2228947368421048","-1.2228947368421048","-1.4339473684210517","-1.4339473684210517","-1.4339473684210517","-54.53365413533857","-54.53365413533857","-54.53365413533857"
"165000","-1.2310526315789467","-1.2310526315789467","-1.2310526315789467","-1.402763157894736","-1.402763157894736","-1.402763157894736","-54.648522556391214","-54.648522556391214","-54.648522556391214"
"166000","-1.246710526315789","-1.246710526315789","-1.246710526315789","-1.380526315789473","-1.380526315789473","-1.380526315789473","-54.77786466165438","-54.77786466165438","-54.77786466165438"
"167000","-1.2497368421052626","-1.2497368421052626","-1.2497368421052626","-1.3528947368421043","-1.3528947368421043","-1.3528947368421043","-52.981234962406255","-52.981234962406255","-52.981234962406255"
"168000","-1.253552631578947","-1.253552631578947","-1.253552631578947","-1.3339473684210517","-1.3339473684210517","-1.3339473684210517","-53.06123496240625","-53.06123496240625","-53.06123496240625"
"169000","-1.2559210526315787","-1.2559210526315787","-1.2559210526315787","-1.3034210526315781","-1.3034210526315781","-1.3034210526315781","-53.154787593985205","-53.154787593985205","-53.154787593985205"
"170000","-1.2559210526315787","-1.2559210526315787","-1.2559210526315787","-1.2806578947368414","-1.2806578947368414","-1.2806578947368414","-53.20570864661677","-53.20570864661677","-53.20570864661677"
"171000","-1.261052631578947","-1.261052631578947","-1.261052631578947","-1.2494736842105254","-1.2494736842105254","-1.2494736842105254","-53.28715601503784","-53.28715601503784","-53.28715601503784"
"172000","-1.251973684210526","-1.251973684210526","-1.251973684210526","-1.2292105263157886","-1.2292105263157886","-1.2292105263157886","-53.37057706766941","-53.37057706766941","-53.37057706766941"
"173000","-1.2481578947368417","-1.2481578947368417","-1.2481578947368417","-1.1932894736842097","-1.1932894736842097","-1.1932894736842097","-53.4193928571431","-53.4193928571431","-53.4193928571431"
"174000","-1.2352631578947364","-1.2352631578947364","-1.2352631578947364","-1.1721052631578939","-1.1721052631578939","-1.1721052631578939","-53.49557706766941","-53.49557706766941","-53.49557706766941"
"175000","-1.2184210526315786","-1.2184210526315786","-1.2184210526315786","-1.1472368421052623","-1.1472368421052623","-1.1472368421052623","-53.5193928571431","-53.5193928571431","-53.5193928571431"
"176000","-1.2165789473684208","-1.2165789473684208","-1.2165789473684208","-1.118947368421052","-1.118947368421052","-1.118947368421052","-53.568340225564135","-53.568340225564135","-53.568340225564135"
"177000","-1.2105263157894732","-1.2105263157894732","-1.2105263157894732","-1.0907894736842099","-1.0907894736842099","-1.0907894736842099","-53.52847180451152","-53.52847180451152","-53.52847180451152"
"178000","-1.1967105263157891","-1.1967105263157891","-1.1967105263157891","-1.0824999999999994","-1.0824999999999994","-1.0824999999999994","-53.46412969924836","-53.46412969924836","-53.46412969924836"
"179000","-1.186973684210526","-1.186973684210526","-1.186973684210526","-1.050526315789473","-1.050526315789473","-1.050526315789473","-53.465050751879936","-53.465050751879936","-53.465050751879936"
"180000","-1.163815789473684","-1.163815789473684","-1.163815789473684","-1.0286842105263152","-1.0286842105263152","-1.0286842105263152","-53.34268233082731","-53.34268233082731","-53.34268233082731"
"181000","-1.1418421052631575","-1.1418421052631575","-1.1418421052631575","-1.013947368421052","-1.013947368421052","-1.013947368421052","-53.29452443609047","-53.29452443609047","-53.29452443609047"
"182000","-1.122631578947368","-1.122631578947368","-1.122631578947368","-1.0030263157894732","-1.0030263157894732","-1.0030263157894732","-53.22162969924836","-53.22162969924836","-53.22162969924836"
"183000","-1.0936842105263156","-1.0936842105263156","-1.0936842105263156","-0.9876315789473677","-0.9876315789473677","-0.9876315789473677","-53.23110338345889","-53.23110338345889","-53.23110338345889"
"184000","-1.080657894736842","-1.080657894736842","-1.080657894736842","-0.9636842105263151","-0.9636842105263151","-0.9636842105263151","-53.28702443609047","-53.28702443609047","-53.28702443609047"
"185000","-1.0631578947368419","-1.0631578947368419","-1.0631578947368419","-0.9440789473684206","-0.9440789473684206","-0.9440789473684206","-53.25636654135362","-53.25636654135362","-53.25636654135362"
"186000","-1.0599999999999996","-1.0599999999999996","-1.0599999999999996","-0.8940789473684204","-0.8940789473684204","-0.8940789473684204","-53.14491917293257","-53.14491917293257","-53.14491917293257"
"187000","-1.0393421052631577","-1.0393421052631577","-1.0393421052631577","-0.8631578947368417","-0.8631578947368417","-0.8631578947368417","-53.2501823308273","-53.2501823308273","-53.2501823308273"
"188000","-1.031973684210526","-1.031973684210526","-1.031973684210526","-0.8409210526315783","-0.8409210526315783","-0.8409210526315783","-53.24649812030099","-53.24649812030099","-53.24649812030099"
"189000","-1.0326315789473681","-1.0326315789473681","-1.0326315789473681","-0.809210526315789","-0.809210526315789","-0.809210526315789","-53.051234962406255","-53.051234962406255","-53.051234962406255"
"190000","-1.0281578947368417","-1.0281578947368417","-1.0281578947368417","-0.7727631578947363","-0.7727631578947363","-0.7727631578947363","-52.98991917293257","-52.98991917293257","-52.98991917293257"
"191000","-1.0165789473684208","-1.0165789473684208","-1.0165789473684208","-0.7415789473684207","-0.7415789473684207","-0.7415789473684207","-52.91794548872204","-52.91794548872204","-52.91794548872204"
"192000","-1.0140789473684209","-1.0140789473684209","-1.0140789473684209","-0.7105263157894735","-0.7105263157894735","-0.7105263157894735","-52.90623496240626","-52.90623496240626","-52.90623496240626"
"193000","-1.0086842105263156","-1.0086842105263156","-1.0086842105263156","-0.684473684210526","-0.684473684210526","-0.684473684210526","-52.901892857143096","-52.901892857143096","-52.901892857143096"
"194000","-1.0005263157894735","-1.0005263157894735","-1.0005263157894735","-0.6618421052631576","-0.6618421052631576","-0.6618421052631576","-52.733998120301","-52.733998120301","-52.733998120301"
"195000","-0.9996052631578947","-0.9996052631578947","-0.9996052631578947","-0.6486842105263154","-0.6486842105263154","-0.6486842105263154","-52.69715601503785","-52.69715601503785","-52.69715601503785"
"196000","-0.9914473684210524","-0.9914473684210524","-0.9914473684210524","-0.6184210526315786","-0.6184210526315786","-0.6184210526315786","-52.70623496240626","-52.70623496240626","-52.70623496240626"
"197000","-0.9903947368421051","-0.9903947368421051","-0.9903947368421051","-0.5884210526315786","-0.5884210526315786","-0.5884210526315786","-52.668866541353616","-52.668866541353616","-52.668866541353616"
"198000","-0.9890789473684208","-0.9890789473684208","-0.9890789473684208","-0.5664473684210524","-0.5664473684210524","-0.5664473684210524","-52.69386654135362","-52.69386654135362","-52.69386654135362"
"199000","-0.9753947368421049","-0.9753947368421049","-0.9753947368421049","-0.5539473684210523","-0.5539473684210523","-0.5539473684210523","-50.49754511278219","-50.49754511278219","-50.49754511278219"
"200000","-0.9793421052631577","-0.9793421052631577","-0.9793421052631577","-0.5422368421052629","-0.5422368421052629","-0.5422368421052629","-48.65283270676715","-48.65283270676715","-48.65283270676715"
"201000","-0.9615789473684209","-0.9615789473684209","-0.9615789473684209","-0.5196052631578945","-0.5196052631578945","-0.5196052631578945","-45.72429323308293","-45.72429323308293","-45.72429323308293"
"202000","-0.9414473684210524","-0.9414473684210524","-0.9414473684210524","-0.5074999999999997","-0.5074999999999997","-0.5074999999999997","-44.69794548872201","-44.69794548872201","-44.69794548872201"
"203000","-0.9357894736842102","-0.9357894736842102","-0.9357894736842102","-0.4893421052631577","-0.4893421052631577","-0.4893421052631577","-44.18953007518817","-44.18953007518817","-44.18953007518817"
"204000","-0.928157894736842","-0.928157894736842","-0.928157894736842","-0.46881578947368396","-0.46881578947368396","-0.46881578947368396","-41.27148120300772","-41.27148120300772","-41.27148120300772"
"205000","-0.9238157894736838","-0.9238157894736838","-0.9238157894736838","-0.450394736842105","-0.450394736842105","-0.450394736842105","-41.17516541353404","-41.17516541353404","-41.17516541353404"
"206000","-0.9043421052631576","-0.9043421052631576","-0.9043421052631576","-0.42657894736842084","-0.42657894736842084","-0.42657894736842084","-40.6349022556393","-40.6349022556393","-40.6349022556393"
"207000","-0.8881578947368419","-0.8881578947368419","-0.8881578947368419","-0.40644736842105245","-0.40644736842105245","-0.40644736842105245","-40.222665413534024","-40.222665413534024","-40.222665413534024"
"208000","-0.8782894736842105","-0.8782894736842105","-0.8782894736842105","-0.3884210526315788","-0.3884210526315788","-0.3884210526315788","-40.09753383458665","-40.09753383458665","-40.09753383458665"
"209000","-0.865","-0.865","-0.865","-0.36671052631578926","-0.36671052631578926","-0.36671052631578926","-40.12121804511297","-40.12121804511297","-40.12121804511297"
"210000","-0.8413157894736841","-0.8413157894736841","-0.8413157894736841","-0.33289473684210513","-0.33289473684210513","-0.33289473684210513","-40.20148120300771","-40.20148120300771","-40.20148120300771"
"211000","-0.8261842105263156","-0.8261842105263156","-0.8261842105263156","-0.30539473684210516","-0.30539473684210516","-0.30539473684210516","-40.383060150376124","-40.383060150376124","-40.383060150376124"
"212000","-0.8048684210526313","-0.8048684210526313","-0.8048684210526313","-0.27684210526315783","-0.27684210526315783","-0.27684210526315783","-40.25950751879718","-40.25950751879718","-40.25950751879718"
"213000","-0.7982894736842105","-0.7982894736842105","-0.7982894736842105","-0.25249999999999995","-0.25249999999999995","-0.25249999999999995","-40.083191729323495","-40.083191729323495","-40.083191729323495"
"214000","-0.7898684210526316","-0.7898684210526316","-0.7898684210526316","-0.2353947368421052","-0.2353947368421052","-0.2353947368421052","-39.665954887218234","-39.665954887218234","-39.665954887218234"
"215000","-0.7782894736842104","-0.7782894736842104","-0.7782894736842104","-0.2203947368421052","-0.2203947368421052","-0.2203947368421052","-39.117533834586645","-39.117533834586645","-39.117533834586645"
"216000","-0.7649999999999999","-0.7649999999999999","-0.7649999999999999","-0.22039473684210523","-0.22039473684210523","-0.22039473684210523","-38.49134962406033","-38.49134962406033","-38.49134962406033"
"217000","-0.7417105263157893","-0.7417105263157893","-0.7417105263157893","-0.2153947368421052","-0.2153947368421052","-0.2153947368421052","-38.13029699248138","-38.13029699248138","-38.13029699248138"
"218000","-0.7247368421052629","-0.7247368421052629","-0.7247368421052629","-0.19065789473684205","-0.19065789473684205","-0.19065789473684205","-37.93648120300769","-37.93648120300769","-37.93648120300769"
"219000","-0.707894736842105","-0.707894736842105","-0.707894736842105","-0.17302631578947367","-0.17302631578947367","-0.17302631578947367","-37.60792857142874","-37.60792857142874","-37.60792857142874"
"220000","-0.6930263157894736","-0.6930263157894736","-0.6930263157894736","-0.15486842105263157","-0.15486842105263157","-0.15486842105263157","-37.20490225563926","-37.20490225563926","-37.20490225563926"
"221000","-0.6696052631578945","-0.6696052631578945","-0.6696052631578945","-0.14539473684210524","-0.14539473684210524","-0.14539473684210524","-37.038586466165576","-37.038586466165576","-37.038586466165576"
"222000","-0.6560526315789472","-0.6560526315789472","-0.6560526315789472","-0.13842105263157892","-0.13842105263157892","-0.13842105263157892","-36.87003383458662","-36.87003383458662","-36.87003383458662"
