"Step","ofb-final-steps2M-Seed1 - slice1:incoming-traffic","ofb-final-steps2M-Seed1 - slice1:incoming-traffic__MIN","ofb-final-steps2M-Seed1 - slice1:incoming-traffic__MAX","dynamic-final-steps2M-Seed1 - slice1:incoming-traffic","dynamic-final-steps2M-Seed1 - slice1:incoming-traffic__MIN","dynamic-final-steps2M-Seed1 - slice1:incoming-traffic__MAX","static-final-steps2M-Seed1 - slice1:incoming-traffic","static-final-steps2M-Seed1 - slice1:incoming-traffic__MIN","static-final-steps2M-Seed1 - slice1:incoming-traffic__MAX"
"1568410","","","","11","11","11","","",""
"1568490","","","","10","10","10","","",""
"1568530","","","","10","10","10","","",""
"1568580","","","","9","9","9","","",""
"1568610","","","","9","9","9","","",""
"1568720","","","","10","10","10","","",""
"1568730","11","11","11","","","","","",""
"1568810","8","8","8","","","","","",""
"1568840","","","","","","","7","7","7"
"1568870","","","","11","11","11","","",""
"1568940","","","","","","","14","14","14"
"1568950","8","8","8","","","","","",""
"1569020","9","9","9","","","","","",""
"1569080","","","","","","","10","10","10"
"1569120","","","","","","","11","11","11"
"1569130","8","8","8","","","","","",""
"1569230","9","9","9","","","","","",""
"1569290","","","","","","","12","12","12"
"1569340","","","","","","","10","10","10"
"1569380","","","","5","5","5","","",""
"1569400","","","","11","11","11","","",""
"1569420","","","","","","","9","9","9"
"1569450","","","","","","","9","9","9"
"1569500","11","11","11","","","","","",""
"1569690","","","","","","","12","12","12"
"1569700","","","","","","","11","11","11"
"1569830","9","9","9","","","","","",""
"1570020","9","9","9","","","","","",""
"1570040","","","","","","","6","6","6"
"1570130","","","","","","","10","10","10"
"1570360","9","9","9","","","","","",""
"1570370","","","","10","10","10","","",""
"1570500","","","","10","10","10","","",""
"1570570","","","","5","5","5","","",""
"1570760","","","","8","8","8","","",""
"1570810","","","","9","9","9","","",""
"1570900","12","12","12","","","","","",""
"1570910","","","","","","","14","14","14"
"1570970","","","","","","","14","14","14"
"1571100","9","9","9","","","","","",""
"1571190","10","10","10","","","","","",""
"1571200","","","","9","9","9","","",""
"1571230","","","","10","10","10","","",""
"1571240","7","7","7","","","","","",""
"1571290","10","10","10","","","","","",""
"1571300","","","","11","11","11","","",""
"1571360","","","","","","","9","9","9"
"1571440","","","","","","","7","7","7"
"1571460","","","","9","9","9","","",""
"1571480","","","","11","11","11","","",""
"1571600","","","","","","","12","12","12"
"1571630","","","","11","11","11","6","6","6"
"1571670","","","","","","","9","9","9"
"1571680","8","8","8","","","","","",""
"1571730","9","9","9","","","","","",""
"1571830","10","10","10","","","","","",""
"1571840","9","9","9","","","","","",""
"1571870","","","","7","7","7","","",""
"1571950","10","10","10","","","","","",""
"1571980","12","12","12","","","","","",""
"1572300","","","","","","","11","11","11"
"1572320","","","","8","8","8","","",""
"1572440","12","12","12","","","","","",""
"1572510","11","11","11","","","","","",""
"1572580","","","","13","13","13","","",""
"1572660","","","","15","15","15","","",""
"1572720","","","","14","14","14","","",""
"1572800","","","","","","","9","9","9"
"1572970","","","","7","7","7","","",""
"1572990","","","","13","13","13","","",""
"1573140","","","","","","","8","8","8"
"1573170","","","","4","4","4","","",""
"1573180","9","9","9","","","","","",""
"1573240","7","7","7","","","","","",""
"1573260","","","","9","9","9","","",""
"1573340","","","","","","","10","10","10"
"1573380","","","","","","","9","9","9"
"1573400","10","10","10","","","","","",""
"1573500","","","","","","","11","11","11"
"1573540","11","11","11","","","","","",""
"1573560","","","","9","9","9","","",""
"1573570","","","","","","","12","12","12"
"1573580","","","","","","","11","11","11"
"1573780","","","","","","","12","12","12"
"1573860","7","7","7","","","","8","8","8"
"1573920","9","9","9","","","","","",""
"1573940","","","","8","8","8","","",""
"1573960","10","10","10","","","","","",""
"1574090","10","10","10","11","11","11","","",""
"1574190","10","10","10","","","","","",""
"1574350","","","","","","","8","8","8"
"1574380","","","","","","","9","9","9"
"1574420","","","","","","","11","11","11"
"1574450","","","","5","5","5","","",""
"1574460","","","","","","","13","13","13"
"1574490","14","14","14","","","","","",""
"1574530","","","","10","10","10","","",""
"1574560","","","","","","","10","10","10"
"1574570","","","","","","","11","11","11"
"1574700","","","","12","12","12","","",""
"1574740","","","","","","","10","10","10"
"1574870","","","","","","","9","9","9"
"1575040","","","","9","9","9","","",""
"1575100","11","11","11","","","","","",""
"1575120","","","","","","","6","6","6"
"1575220","","","","11","11","11","10","10","10"
"1575240","","","","12","12","12","","",""
"1575290","","","","","","","12","12","12"
"1575350","9","9","9","","","","","",""
"1575430","","","","","","","13","13","13"
"1575660","","","","","","","9","9","9"
"1575680","","","","","","","10","10","10"
"1575830","","","","10","10","10","","",""
"1575850","","","","12","12","12","","",""
"1575890","14","14","14","","","","","",""
"1575970","","","","","","","7","7","7"
"1576090","7","7","7","","","","","",""
"1576100","10","10","10","","","","","",""
"1576150","12","12","12","","","","","",""
"1576170","8","8","8","","","","","",""
"1576290","9","9","9","","","","","",""
"1576310","","","","3","3","3","","",""
"1576340","","","","","","","10","10","10"
"1576360","12","12","12","","","","","",""
"1576450","","","","7","7","7","","",""
"1576470","","","","8","8","8","","",""
"1576490","","","","10","10","10","","",""
"1576510","11","11","11","","","","","",""
"1576520","8","8","8","","","","","",""
"1576560","","","","","","","10","10","10"
"1576570","","","","","","","14","14","14"
"1576660","","","","9","9","9","","",""
"1576730","8","8","8","","","","","",""
"1576820","","","","","","","9","9","9"
"1576900","","","","13","13","13","","",""
"1577040","5","5","5","","","","","",""
"1577120","","","","11","11","11","","",""
"1577150","","","","","","","14","14","14"
"1577160","11","11","11","","","","","",""
"1577170","11","11","11","","","","","",""
"1577190","9","9","9","","","","","",""
"1577200","","","","14","14","14","","",""
"1577220","","","","","","","8","8","8"
"1577250","11","11","11","","","","","",""
"1577260","","","","","","","9","9","9"
"1577360","","","","11","11","11","","",""
"1577420","","","","7","7","7","","",""
"1577450","","","","10","10","10","8","8","8"
"1577490","8","8","8","","","","","",""
"1577530","","","","","","","10","10","10"
"1577580","11","11","11","","","","","",""
"1577600","","","","","","","11","11","11"
"1577640","","","","","","","12","12","12"
"1577660","","","","","","","12","12","12"
"1577760","","","","","","","12","12","12"
"1577770","","","","13","13","13","","",""
"1577790","","","","","","","10","10","10"
"1577800","14","14","14","","","","","",""
"1577880","","","","","","","12","12","12"
"1577890","","","","8","8","8","","",""
"1577930","","","","","","","10","10","10"
"1577940","","","","","","","14","14","14"
"1577990","","","","8","8","8","","",""
"1578100","","","","15","15","15","","",""
"1578110","13","13","13","","","","","",""
"1578200","","","","9","9","9","","",""
"1578240","","","","","","","7","7","7"
"1578300","","","","6","6","6","","",""
"1578320","","","","","","","10","10","10"
"1578390","","","","10","10","10","","",""
"1578400","","","","8","8","8","","",""
"1578410","","","","","","","12","12","12"
"1578460","10","10","10","","","","11","11","11"
"1578480","11","11","11","","","","","",""
"1578490","11","11","11","","","","","",""
"1578600","13","13","13","","","","","",""
"1578640","","","","14","14","14","","",""
"1578700","","","","11","11","11","","",""
"1578820","","","","","","","7","7","7"
"1578880","","","","","","","7","7","7"
"1578890","","","","","","","12","12","12"
"1578970","15","15","15","","","","","",""
"1578990","","","","","","","10","10","10"
"1579000","","","","12","12","12","","",""
"1579040","8","8","8","","","","","",""
"1579120","","","","","","","9","9","9"
"1579150","","","","","","","9","9","9"
"1579160","","","","8","8","8","","",""
"1579210","","","","9","9","9","","",""
"1579500","","","","11","11","11","","",""
"1579730","13","13","13","","","","","",""
"1579740","","","","12","12","12","","",""
"1579750","","","","","","","13","13","13"
"1579790","","","","","","","10","10","10"
"1579810","","","","","","","14","14","14"
"1579830","7","7","7","","","","","",""
"1579910","8","8","8","","","","","",""
"1579940","12","12","12","","","","11","11","11"
"1580110","","","","7","7","7","","",""
"1580130","","","","","","","10","10","10"
"1580200","","","","11","11","11","","",""
"1580240","","","","","","","8","8","8"
"1580250","","","","12","12","12","","",""
"1580270","","","","9","9","9","","",""
"1580330","","","","10","10","10","","",""
"1580450","","","","12","12","12","","",""
"1580490","11","11","11","","","","","",""
"1580570","","","","","","","13","13","13"
"1580610","10","10","10","","","","","",""
"1580680","9","9","9","","","","","",""
"1580700","","","","","","","8","8","8"
"1580760","","","","","","","7","7","7"
"1580900","8","8","8","","","","","",""
"1580920","","","","","","","2","2","2"
"1580950","6","6","6","7","7","7","","",""
"1581020","","","","","","","9","9","9"
"1581030","","","","","","","11","11","11"
"1581100","11","11","11","","","","","",""
"1581350","","","","5","5","5","","",""
"1581420","8","8","8","","","","","",""
"1581480","8","8","8","","","","","",""
"1581530","11","11","11","","","","","",""
"1581660","","","","8","8","8","","",""
"1581700","","","","10","10","10","","",""
"1581730","","","","","","","14","14","14"
"1581740","14","14","14","","","","","",""
"1581800","10","10","10","","","","","",""
"1581870","8","8","8","","","","9","9","9"
"1581900","","","","","","","7","7","7"
"1582010","","","","13","13","13","","",""
"1582040","","","","","","","13","13","13"
"1582100","","","","8","8","8","","",""
"1582160","","","","","","","8","8","8"
"1582190","","","","8","8","8","","",""
"1582270","","","","","","","15","15","15"
"1582310","","","","8","8","8","","",""
"1582330","5","5","5","","","","","",""
"1582390","9","9","9","","","","","",""
"1582410","9","9","9","","","","","",""
"1582500","","","","","","","6","6","6"
"1582510","13","13","13","","","","","",""
"1582520","","","","14","14","14","","",""
"1582620","6","6","6","","","","","",""
"1582720","","","","","","","7","7","7"
"1582840","","","","","","","9","9","9"
"1582850","","","","14","14","14","","",""
"1582860","","","","","","","12","12","12"
"1582900","","","","15","15","15","","",""
"1582930","","","","","","","12","12","12"
"1582980","","","","10","10","10","","",""
"1583210","11","11","11","","","","","",""
"1583270","9","9","9","","","","","",""
"1583380","9","9","9","","","","","",""
"1583410","","","","9","9","9","","",""
"1583470","13","13","13","","","","","",""
"1583490","","","","","","","12","12","12"
"1583520","13","13","13","","","","","",""
"1583530","10","10","10","","","","","",""
"1583600","10","10","10","11","11","11","","",""
"1583680","","","","","","","9","9","9"
"1583720","","","","9","9","9","","",""
"1583790","","","","11","11","11","","",""
"1583870","","","","12","12","12","","",""
"1583960","11","11","11","","","","","",""
"1583970","","","","","","","11","11","11"
"1583980","","","","10","10","10","","",""
"1584090","12","12","12","","","","","",""
"1584150","","","","8","8","8","","",""
"1584180","7","7","7","","","","","",""
"1584240","","","","","","","10","10","10"
"1584310","","","","","","","12","12","12"
"1584330","","","","12","12","12","","",""
"1584340","9","9","9","","","","","",""
"1584380","","","","","","","10","10","10"
"1584490","","","","14","14","14","13","13","13"
"1584510","9","9","9","8","8","8","","",""
"1584650","","","","11","11","11","","",""
"1584690","","","","10","10","10","","",""
"1584760","","","","13","13","13","","",""
"1584850","","","","","","","11","11","11"
"1584880","","","","6","6","6","","",""
"1584900","","","","","","","8","8","8"
"1584930","","","","10","10","10","","",""
"1584940","","","","10","10","10","","",""
"1584950","9","9","9","","","","","",""
"1584970","","","","12","12","12","","",""
"1585100","","","","","","","11","11","11"
"1585210","15","15","15","","","","","",""
"1585250","","","","","","","6","6","6"
"1585260","7","7","7","","","","","",""
"1585310","","","","","","","14","14","14"
"1585320","","","","14","14","14","","",""
"1585380","","","","","","","12","12","12"
"1585430","","","","","","","13","13","13"
"1585640","","","","7","7","7","","",""
"1585780","11","11","11","","","","","",""
"1585800","","","","8","8","8","","",""
"1585890","","","","7","7","7","","",""
"1585910","12","12","12","","","","","",""
"1585940","","","","9","9","9","","",""
"1585960","","","","15","15","15","","",""
"1585970","","","","","","","13","13","13"
"1586100","8","8","8","","","","8","8","8"
"1586250","","","","11","11","11","","",""
"1586280","","","","11","11","11","","",""
"1586290","","","","","","","9","9","9"
"1586330","","","","5","5","5","","",""
"1586410","10","10","10","","","","","",""
"1586420","","","","11","11","11","","",""
"1586460","","","","","","","11","11","11"
"1586480","","","","10","10","10","","",""
"1586510","","","","","","","6","6","6"
"1586600","10","10","10","","","","","",""
"1586670","10","10","10","","","","","",""
"1586730","","","","","","","7","7","7"
"1586740","","","","11","11","11","","",""
"1586820","","","","","","","12","12","12"
"1586940","","","","","","","9","9","9"
