"Step","ofb-final-steps2M-Seed1 - slice1:latency_per_packet","ofb-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","ofb-final-steps2M-Seed1 - slice1:latency_per_packet__MAX","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet__MAX","static-final-steps2M-Seed1 - slice1:latency_per_packet","static-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","static-final-steps2M-Seed1 - slice1:latency_per_packet__MAX"
"1569730","0.18181818181818182","0.18181818181818182","0.18181818181818182","0","0","0","","",""
"1569790","","","","","","","9.5","9.5","9.5"
"1569820","","","","0","0","0","","",""
"1569830","0","0","0","","","","","",""
"1569860","","","","0","0","0","","",""
"1569890","","","","","","","2.6666666666666665","2.6666666666666665","2.6666666666666665"
"1570070","","","","","","","7","7","7"
"1570200","","","","0.08333333333333333","0.08333333333333333","0.08333333333333333","","",""
"1570270","","","","1","1","1","","",""
"1570290","","","","","","","4","4","4"
"1570510","0","0","0","","","","","",""
"1570560","","","","0.5833333333333334","0.5833333333333334","0.5833333333333334","","",""
"1570670","","","","","","","2.8","2.8","2.8"
"1570720","0","0","0","","","","","",""
"1570830","","","","2.1818181818181817","2.1818181818181817","2.1818181818181817","0","0","0"
"1570920","0","0","0","","","","","",""
"1570960","0","0","0","","","","","",""
"1571060","","","","0.3","0.3","0.3","","",""
"1571110","","","","0","0","0","","",""
"1571140","0","0","0","","","","","",""
"1571220","","","","","","","4.4","4.4","4.4"
"1571250","0.4","0.4","0.4","","","","","",""
"1571300","0.1111111111111111","0.1111111111111111","0.1111111111111111","","","","","",""
"1571320","","","","0","0","0","4.6","4.6","4.6"
"1571340","","","","0","0","0","","",""
"1571350","0","0","0","0","0","0","","",""
"1571380","0","0","0","","","","5.1","5.1","5.1"
"1571400","","","","","","","6.5","6.5","6.5"
"1571410","0","0","0","","","","","",""
"1571470","","","","0.16666666666666666","0.16666666666666666","0.16666666666666666","","",""
"1571570","0","0","0","","","","","",""
"1571640","0","0","0","","","","0","0","0"
"1571690","","","","","","","0","0","0"
"1571730","","","","0","0","0","","",""
"1571750","","","","0","0","0","","",""
"1571880","","","","0","0","0","","",""
"1571890","","","","","","","1.6666666666666667","1.6666666666666667","1.6666666666666667"
"1571900","","","","","","","2.125","2.125","2.125"
"1571960","","","","0","0","0","","",""
"1572040","","","","0.3333333333333333","0.3333333333333333","0.3333333333333333","","",""
"1572110","","","","0","0","0","","",""
"1572130","0","0","0","","","","","",""
"1572160","","","","","","","3.3333333333333335","3.3333333333333335","3.3333333333333335"
"1572190","","","","0","0","0","","",""
"1572240","0.2857142857142857","0.2857142857142857","0.2857142857142857","","","","0","0","0"
"1572260","","","","","","","1.6","1.6","1.6"
"1572310","","","","0.2727272727272727","0.2727272727272727","0.2727272727272727","","",""
"1572330","0","0","0","","","","","",""
"1572380","0","0","0","","","","0","0","0"
"1572400","","","","0","0","0","","",""
"1572410","","","","0","0","0","","",""
"1572630","","","","0.09090909090909091","0.09090909090909091","0.09090909090909091","","",""
"1572680","0","0","0","","","","","",""
"1572740","0","0","0","","","","","",""
"1572800","","","","0","0","0","","",""
"1572810","0","0","0","","","","","",""
"1572840","","","","0","0","0","","",""
"1572850","","","","0","0","0","","",""
"1573020","0.3","0.3","0.3","","","","","",""
"1573050","","","","0","0","0","","",""
"1573110","","","","","","","3.8","3.8","3.8"
"1573260","0","0","0","","","","","",""
"1573300","","","","","","","0","0","0"
"1573320","","","","0","0","0","","",""
"1573330","","","","","","","5.111111111111111","5.111111111111111","5.111111111111111"
"1573360","","","","0","0","0","","",""
"1573370","0","0","0","","","","","",""
"1573380","","","","0","0","0","","",""
"1573390","0.25","0.25","0.25","","","","","",""
"1573440","","","","","","","3","3","3"
"1573450","","","","0","0","0","","",""
"1573510","0","0","0","","","","","",""
"1573530","","","","0","0","0","","",""
"1573540","0","0","0","","","","","",""
"1573620","","","","0","0","0","","",""
"1573680","0","0","0","","","","","",""
"1573700","","","","0.18181818181818182","0.18181818181818182","0.18181818181818182","","",""
"1573770","","","","0.1","0.1","0.1","","",""
"1573810","0","0","0","","","","","",""
"1573850","","","","0","0","0","0","0","0"
"1574020","","","","1","1","1","","",""
"1574070","","","","","","","0","0","0"
"1574130","0","0","0","","","","","",""
"1574140","","","","","","","3.9","3.9","3.9"
"1574170","0","0","0","","","","","",""
"1574220","","","","","","","1.8","1.8","1.8"
"1574240","0","0","0","","","","","",""
"1574270","","","","0.6363636363636364","0.6363636363636364","0.6363636363636364","","",""
"1574280","","","","","","","0","0","0"
"1574320","","","","0.3333333333333333","0.3333333333333333","0.3333333333333333","","",""
"1574340","0","0","0","0.5454545454545454","0.5454545454545454","0.5454545454545454","","",""
"1574410","","","","","","","4.5","4.5","4.5"
"1574430","","","","0","0","0","","",""
"1574540","","","","","","","0","0","0"
"1574570","","","","","","","0.7777777777777778","0.7777777777777778","0.7777777777777778"
"1574610","0","0","0","","","","","",""
"1574670","","","","","","","0","0","0"
"1574720","0.09090909090909091","0.09090909090909091","0.09090909090909091","","","","","",""
"1574740","","","","","","","2.4","2.4","2.4"
"1574790","","","","20.75","20.75","20.75","","",""
"1574820","0","0","0","","","","","",""
"1574870","","","","","","","0","0","0"
"1574940","","","","11","11","11","","",""
"1575140","","","","0.3","0.3","0.3","","",""
"1575180","","","","","","","0","0","0"
"1575300","0","0","0","","","","","",""
"1575340","0","0","0","","","","","",""
"1575400","0","0","0","","","","","",""
"1575450","","","","","","","0","0","0"
"1575460","0","0","0","","","","","",""
"1575580","","","","","","","0","0","0"
"1575590","","","","0.3","0.3","0.3","","",""
"1575630","","","","","","","1","1","1"
"1575720","","","","0.09090909090909091","0.09090909090909091","0.09090909090909091","","",""
"1575900","0.09090909090909091","0.09090909090909091","0.09090909090909091","","","","","",""
"1575930","","","","0.9090909090909091","0.9090909090909091","0.9090909090909091","","",""
"1575950","","","","0","0","0","","",""
"1576020","","","","1.0909090909090908","1.0909090909090908","1.0909090909090908","","",""
"1576060","0","0","0","","","","","",""
"1576130","","","","0","0","0","","",""
"1576140","0","0","0","","","","","",""
"1576240","","","","","","","0.8461538461538461","0.8461538461538461","0.8461538461538461"
"1576300","","","","","","","1.5833333333333333","1.5833333333333333","1.5833333333333333"
"1576330","0","0","0","","","","","",""
"1576480","","","","0","0","0","","",""
"1576490","0","0","0","","","","","",""
"1576560","0","0","0","","","","","",""
"1576620","","","","0.18181818181818182","0.18181818181818182","0.18181818181818182","","",""
"1576630","","","","0.36363636363636365","0.36363636363636365","0.36363636363636365","","",""
"1576640","0","0","0","","","","","",""
"1576750","","","","","","","1.1111111111111112","1.1111111111111112","1.1111111111111112"
"1576770","","","","","","","0","0","0"
"1576830","","","","","","","2","2","2"
"1576920","","","","0","0","0","","",""
"1576970","","","","0","0","0","0.2222222222222222","0.2222222222222222","0.2222222222222222"
"1576990","0","0","0","","","","","",""
"1577110","","","","0","0","0","","",""
"1577260","","","","","","","0","0","0"
"1577270","0","0","0","","","","","",""
"1577280","","","","0","0","0","","",""
"1577330","0","0","0","","","","","",""
"1577380","","","","","","","0.1","0.1","0.1"
"1577480","0.18181818181818182","0.18181818181818182","0.18181818181818182","","","","","",""
"1577580","","","","0.3333333333333333","0.3333333333333333","0.3333333333333333","","",""
"1577600","","","","0","0","0","","",""
"1577660","","","","0","0","0","","",""
"1577680","","","","0.2","0.2","0.2","","",""
"1577790","","","","0","0","0","","",""
"1577830","0","0","0","","","","","",""
"1577850","","","","0","0","0","","",""
"1577900","0","0","0","","","","","",""
"1577910","","","","","","","4","4","4"
"1578010","","","","0.125","0.125","0.125","","",""
"1578100","","","","","","","4.7","4.7","4.7"
"1578220","","","","0","0","0","","",""
"1578240","0","0","0","","","","","",""
"1578260","","","","","","","1.5555555555555556","1.5555555555555556","1.5555555555555556"
"1578280","0","0","0","","","","","",""
"1578300","","","","","","","3.7777777777777777","3.7777777777777777","3.7777777777777777"
"1578470","0","0","0","","","","","",""
"1578610","","","","","","","1","1","1"
"1578640","","","","","","","0.1111111111111111","0.1111111111111111","0.1111111111111111"
"1578720","","","","0.2727272727272727","0.2727272727272727","0.2727272727272727","","",""
"1578900","","","","0","0","0","","",""
"1578990","0.2","0.2","0.2","","","","","",""
"1579120","","","","","","","2.4","2.4","2.4"
"1579170","","","","2","2","2","","",""
"1579190","","","","","","","3.727272727272727","3.727272727272727","3.727272727272727"
"1579240","0","0","0","","","","","",""
"1579320","0","0","0","","","","","",""
"1579340","0.2","0.2","0.2","","","","","",""
"1579350","","","","","","","0.45454545454545453","0.45454545454545453","0.45454545454545453"
"1579370","0","0","0","","","","","",""
"1579410","","","","0.9090909090909091","0.9090909090909091","0.9090909090909091","","",""
"1579500","0","0","0","","","","","",""
"1579560","","","","","","","0.08333333333333333","0.08333333333333333","0.08333333333333333"
"1579650","","","","","","","0.1","0.1","0.1"
"1579690","0","0","0","","","","","",""
"1579750","","","","0","0","0","","",""
"1579810","","","","0","0","0","","",""
"1579850","","","","0","0","0","","",""
"1579870","","","","","","","0.2","0.2","0.2"
"1580060","0","0","0","","","","","",""
"1580100","","","","0.18181818181818182","0.18181818181818182","0.18181818181818182","","",""
"1580230","","","","","","","0.2","0.2","0.2"
"1580240","","","","","","","0","0","0"
"1580260","","","","","","","0.15384615384615385","0.15384615384615385","0.15384615384615385"
"1580290","","","","0","0","0","","",""
"1580470","","","","0","0","0","","",""
"1580500","0","0","0","","","","","",""
"1580560","0","0","0","","","","","",""
"1580690","","","","","","","2.2","2.2","2.2"
"1580700","0","0","0","0","0","0","","",""
"1580840","0","0","0","","","","","",""
"1580990","0","0","0","","","","","",""
"1581000","","","","0.2727272727272727","0.2727272727272727","0.2727272727272727","","",""
"1581090","0.36363636363636365","0.36363636363636365","0.36363636363636365","","","","","",""
"1581110","","","","","","","0.8888888888888888","0.8888888888888888","0.8888888888888888"
"1581220","","","","0.36363636363636365","0.36363636363636365","0.36363636363636365","","",""
"1581280","","","","0.2727272727272727","0.2727272727272727","0.2727272727272727","","",""
"1581310","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","2.3333333333333335","2.3333333333333335","2.3333333333333335"
"1581420","0","0","0","","","","1.4444444444444444","1.4444444444444444","1.4444444444444444"
"1581450","","","","","","","0.6363636363636364","0.6363636363636364","0.6363636363636364"
"1581530","","","","","","","1","1","1"
"1581610","","","","","","","0","0","0"
"1581670","","","","","","","0.46153846153846156","0.46153846153846156","0.46153846153846156"
"1581700","","","","","","","0","0","0"
"1581720","","","","","","","1.3333333333333333","1.3333333333333333","1.3333333333333333"
"1581750","0.2","0.2","0.2","","","","","",""
"1581800","","","","","","","0.2222222222222222","0.2222222222222222","0.2222222222222222"
"1581810","0","0","0","","","","","",""
"1581840","","","","1.1","1.1","1.1","","",""
"1581850","","","","1.6","1.6","1.6","","",""
"1581940","0.1111111111111111","0.1111111111111111","0.1111111111111111","2","2","2","","",""
"1582000","","","","0","0","0","","",""
"1582060","","","","","","","0.5555555555555556","0.5555555555555556","0.5555555555555556"
"1582180","","","","8.454545454545455","8.454545454545455","8.454545454545455","","",""
"1582250","","","","4.090909090909091","4.090909090909091","4.090909090909091","","",""
"1582300","","","","0","0","0","","",""
"1582340","0","0","0","","","","","",""
"1582430","0","0","0","","","","","",""
"1582440","0.18181818181818182","0.18181818181818182","0.18181818181818182","","","","","",""
"1582480","","","","","","","0","0","0"
"1582500","0","0","0","","","","","",""
"1582550","","","","0.2727272727272727","0.2727272727272727","0.2727272727272727","","",""
"1582650","0","0","0","","","","","",""
"1582720","0","0","0","","","","","",""
"1582820","","","","","","","0","0","0"
"1582910","","","","","","","0.09090909090909091","0.09090909090909091","0.09090909090909091"
"1582960","","","","0.09090909090909091","0.09090909090909091","0.09090909090909091","","",""
"1582970","","","","","","","0","0","0"
"1583150","0","0","0","","","","","",""
"1583320","","","","0","0","0","","",""
"1583360","","","","","","","0.25","0.25","0.25"
"1583460","","","","0","0","0","","",""
"1583470","","","","0","0","0","","",""
"1583550","0","0","0","","","","","",""
"1583570","","","","","","","0.5555555555555556","0.5555555555555556","0.5555555555555556"
"1583590","","","","0","0","0","","",""
"1583650","","","","0.1","0.1","0.1","","",""
"1583660","","","","0.1111111111111111","0.1111111111111111","0.1111111111111111","","",""
"1583670","0","0","0","","","","","",""
"1583690","0.1","0.1","0.1","","","","","",""
"1583710","","","","0","0","0","","",""
"1583750","","","","0","0","0","","",""
"1583890","","","","","","","0","0","0"
"1584030","0.3333333333333333","0.3333333333333333","0.3333333333333333","","","","","",""
"1584050","0","0","0","","","","","",""
"1584160","0","0","0","0","0","0","","",""
"1584190","0","0","0","","","","","",""
"1584200","","","","","","","0","0","0"
"1584340","0.18181818181818182","0.18181818181818182","0.18181818181818182","","","","","",""
"1584450","","","","0.2727272727272727","0.2727272727272727","0.2727272727272727","","",""
"1584500","","","","0","0","0","","",""
"1584540","","","","0","0","0","","",""
"1584600","","","","","","","0.1","0.1","0.1"
"1584680","0","0","0","","","","","",""
"1584720","","","","","","","0.1","0.1","0.1"
"1584750","0","0","0","","","","","",""
"1584800","0","0","0","","","","","",""
"1584810","0","0","0","","","","","",""
"1584830","","","","","","","0","0","0"
"1584840","0.09090909090909091","0.09090909090909091","0.09090909090909091","","","","","",""
"1584900","","","","0","0","0","","",""
