"Step","00-dynamic","00-dynamic - dead-1__MIN","00-dynamic - dead-1__MAX","00-every-100","00-every-100 - dead-1__MIN","00-every-100 - dead-1__MAX","00-every-10","00-every-10 - dead-1__MIN","00-every-10 - dead-1__MAX","00-static-1","00-static-1 - dead-1__MIN","00-static-1 - dead-1__MAX","00-ofb","00-ofb - dead-1__MIN","00-ofb - dead-1__MAX"
"70842","","","","","","","","","","","","","0","0","0"
"70851","0","0","0","","","","","","","0","0","0","","",""
"70852","0","0","0","","","","","","","0","0","0","","",""
"70854","","","","","","","0","0","0","","","","","",""
"70856","","","","0","0","0","","","","","","","","",""
"70860","0","0","0","","","","","","","0","0","0","","",""
"70864","","","","0","0","0","","","","","","","0","0","0"
"70870","","","","","","","0","0","0","","","","","",""
"70875","0","0","0","","","","","","","0","0","0","","",""
"70877","","","","","","","0","0","0","","","","0","0","0"
"70886","","","","","","","","","","","","","0","0","0"
"70892","","","","","","","","","","","","","0","0","0"
"70894","","","","0","0","0","","","","","","","","",""
"70896","","","","","","","0","0","0","","","","","",""
"70897","","","","","","","0","0","0","","","","","",""
"70907","","","","0","0","0","","","","","","","","",""
"70918","","","","","","","","","","","","","0","0","0"
"70919","","","","0","0","0","","","","","","","","",""
"70924","","","","","","","0","0","0","","","","","",""
"70931","","","","","","","0","0","0","","","","","",""
"70932","","","","","","","0","0","0","","","","","",""
"70942","","","","","","","0","0","0","","","","","",""
"70947","0","0","0","","","","","","","0","0","0","","",""
"70962","0","0","0","","","","","","","0","0","0","","",""
"70968","","","","0","0","0","","","","","","","0","0","0"
"70970","","","","","","","","","","","","","0","0","0"
"70972","","","","","","","0","0","0","","","","","",""
"70974","","","","","","","","","","","","","0","0","0"
"70978","0","0","0","0","0","0","","","","0","0","0","","",""
"70988","","","","","","","","","","","","","0","0","0"
"70990","","","","","","","0","0","0","","","","","",""
"70992","","","","","","","0","0","0","","","","","",""
"70994","","","","","","","0","0","0","","","","","",""
"70997","0","0","0","","","","","","","0","0","0","","",""
"71005","0","0","0","","","","","","","0","0","0","","",""
"71008","","","","0","0","0","","","","","","","","",""
"71010","","","","","","","","","","","","","0","0","0"
"71016","","","","","","","0","0","0","","","","","",""
"71023","","","","0","0","0","","","","","","","","",""
"71025","","","","","","","","","","","","","0","0","0"
"71026","0","0","0","","","","","","","0","0","0","","",""
"71027","","","","","","","0","0","0","","","","","",""
"71033","0","0","0","","","","","","","0","0","0","0","0","0"
"71037","","","","0","0","0","0","0","0","","","","","",""
"71039","0","0","0","","","","","","","0","0","0","","",""
"71041","","","","0","0","0","","","","","","","","",""
"71047","","","","","","","","","","","","","0","0","0"
"71053","0","0","0","","","","","","","0","0","0","","",""
"71054","","","","","","","0","0","0","","","","","",""
"71060","","","","0","0","0","","","","","","","","",""
"71061","0","0","0","","","","","","","0","0","0","","",""
"71064","0","0","0","","","","","","","0","0","0","","",""
"71067","","","","0","0","0","","","","","","","","",""
"71101","","","","0","0","0","","","","","","","","",""
"71107","","","","","","","0","0","0","","","","","",""
"71111","","","","","","","0","0","0","","","","","",""
"71113","","","","0","0","0","","","","","","","","",""
"71122","","","","","","","0","0","0","","","","","",""
"71128","","","","","","","0","0","0","","","","","",""
"71130","0","0","0","","","","","","","0","0","0","","",""
"71136","","","","","","","0","0","0","","","","","",""
"71137","","","","0","0","0","","","","","","","","",""
"71141","","","","","","","0","0","0","","","","","",""
"71144","0","0","0","","","","","","","0","0","0","","",""
"71147","","","","","","","0","0","0","","","","","",""
"71151","","","","","","","0","0","0","","","","0","0","0"
"71156","","","","","","","","","","","","","0","0","0"
"71159","","","","","","","0","0","0","","","","","",""
"71161","","","","0","0","0","","","","","","","","",""
"71177","","","","","","","0","0","0","","","","","",""
"71186","","","","","","","","","","","","","0","0","0"
"71192","0","0","0","","","","","","","0","0","0","","",""
"71200","","","","","","","","","","","","","0","0","0"
"71216","0","0","0","","","","","","","0","0","0","","",""
"71222","0","0","0","","","","","","","0","0","0","","",""
"71225","","","","0","0","0","","","","","","","","",""
"71228","","","","","","","0","0","0","","","","","",""
"71235","","","","","","","","","","","","","0","0","0"
"71236","","","","","","","","","","","","","0","0","0"
"71244","","","","","","","0","0","0","","","","","",""
"71247","0","0","0","0","0","0","","","","0","0","0","","",""
"71250","","","","","","","","","","","","","0","0","0"
"71255","0","0","0","","","","","","","0","0","0","","",""
"71257","0","0","0","0","0","0","","","","0","0","0","","",""
"71262","0","0","0","","","","","","","0","0","0","","",""
"71265","","","","0","0","0","","","","","","","","",""
"71266","","","","0","0","0","","","","","","","","",""
"71268","","","","0","0","0","","","","","","","","",""
"71272","","","","","","","","","","","","","0","0","0"
"71274","0","0","0","","","","","","","0","0","0","0","0","0"
"71276","","","","","","","","","","","","","0","0","0"
"71278","","","","0","0","0","","","","","","","0","0","0"
"71288","","","","0","0","0","","","","","","","","",""
"71289","","","","","","","0","0","0","","","","","",""
"71292","","","","0","0","0","","","","","","","","",""
"71296","","","","0","0","0","","","","","","","","",""
"71297","","","","","","","0","0","0","","","","","",""
"71299","","","","","","","0","0","0","","","","","",""
"71300","","","","","","","","","","","","","0","0","0"
"71302","0","0","0","","","","","","","0","0","0","","",""
"71305","0","0","0","","","","","","","0","0","0","","",""
"71306","","","","0","0","0","0","0","0","","","","","",""
"71308","","","","0","0","0","","","","","","","","",""
"71310","0","0","0","0","0","0","","","","0","0","0","","",""
"71311","","","","0","0","0","","","","","","","","",""
"71313","","","","0","0","0","","","","","","","","",""
"71314","","","","","","","0","0","0","","","","","",""
"71319","","","","","","","","","","","","","0","0","0"
"71321","0","0","0","","","","","","","0","0","0","","",""
"71322","","","","0","0","0","","","","","","","","",""
"71323","","","","0","0","0","","","","","","","","",""
"71325","","","","","","","","","","","","","0","0","0"
"71328","0","0","0","","","","","","","0","0","0","","",""
"71330","","","","0","0","0","","","","","","","","",""
"71331","","","","0","0","0","","","","","","","","",""
"71334","","","","","","","","","","","","","0","0","0"
"71336","","","","","","","0","0","0","","","","","",""
"71337","","","","","","","0","0","0","","","","","",""
"71350","0","0","0","","","","","","","0","0","0","","",""
"71351","","","","0","0","0","","","","","","","","",""
"71363","","","","","","","0","0","0","","","","","",""
"71364","","","","0","0","0","","","","","","","","",""
"71366","0","0","0","","","","","","","0","0","0","","",""
"71370","","","","","","","4","4","4","","","","","",""
"71373","","","","0","0","0","","","","","","","","",""
"71379","","","","0","0","0","","","","","","","","",""
"71381","0","0","0","0","0","0","","","","0","0","0","","",""
"71383","","","","","","","","","","","","","0","0","0"
"71385","","","","0","0","0","","","","","","","","",""
"71387","","","","","","","0","0","0","","","","","",""
"71392","0","0","0","0","0","0","","","","0","0","0","","",""
"71394","","","","","","","","","","","","","0","0","0"
"71396","0","0","0","","","","","","","0","0","0","","",""
"71400","","","","0","0","0","","","","","","","","",""
"71401","","","","","","","","","","","","","0","0","0"
"71418","0","0","0","","","","","","","0","0","0","","",""
"71419","","","","","","","","","","","","","0","0","0"
"71420","","","","0","0","0","","","","","","","","",""
"71426","","","","","","","","","","","","","0","0","0"
"71430","0","0","0","","","","","","","0","0","0","","",""
"71435","","","","0","0","0","","","","","","","","",""
"71436","","","","0","0","0","","","","","","","","",""
"71442","","","","","","","","","","","","","0","0","0"
"71445","","","","","","","","","","","","","0","0","0"
"71446","","","","","","","","","","","","","0","0","0"
"71455","","","","","","","1","1","1","","","","","",""
"71467","0","0","0","","","","","","","0","0","0","","",""
"71468","","","","","","","0","0","0","","","","","",""
"71469","","","","","","","1","1","1","","","","0","0","0"
"71478","","","","","","","","","","","","","0","0","0"
"71486","","","","","","","","","","","","","0","0","0"
"71489","","","","0","0","0","","","","","","","","",""
"71493","","","","","","","","","","","","","0","0","0"
"71497","0","0","0","","","","","","","0","0","0","","",""
"71502","","","","","","","0","0","0","","","","","",""
"71508","","","","","","","0","0","0","","","","","",""
"71509","","","","","","","5","5","5","","","","","",""
"71510","","","","","","","","","","","","","0","0","0"
"71513","","","","0","0","0","","","","","","","","",""
"71518","0","0","0","","","","","","","0","0","0","","",""
"71532","","","","","","","","","","","","","0","0","0"
"71534","0","0","0","0","0","0","","","","0","0","0","","",""
"71535","","","","","","","0","0","0","","","","","",""
"71540","","","","","","","0","0","0","","","","","",""
"71541","","","","0","0","0","","","","","","","","",""
"71542","","","","0","0","0","","","","","","","","",""
"71546","0","0","0","","","","","","","0","0","0","","",""
"71549","","","","","","","","","","","","","0","0","0"
"71554","0","0","0","","","","","","","0","0","0","","",""
"71555","","","","","","","0","0","0","","","","","",""
"71561","","","","","","","","","","","","","0","0","0"
"71566","","","","","","","","","","","","","0","0","0"
"71567","0","0","0","","","","","","","0","0","0","","",""
"71571","0","0","0","","","","0","0","0","0","0","0","","",""
"71573","","","","","","","","","","","","","0","0","0"
"71576","0","0","0","","","","","","","0","0","0","","",""
"71584","0","0","0","","","","","","","0","0","0","","",""
"71587","","","","","","","","","","","","","0","0","0"
"71588","0","0","0","","","","","","","0","0","0","","",""
"71593","","","","","","","","","","","","","0","0","0"
"71604","","","","0","0","0","","","","","","","0","0","0"
"71610","","","","","","","","","","","","","0","0","0"
"71617","0","0","0","","","","","","","0","0","0","","",""
"71618","","","","0","0","0","","","","","","","0","0","0"
"71619","0","0","0","","","","","","","0","0","0","","",""
"71620","","","","0","0","0","","","","","","","","",""
"71624","","","","0","0","0","","","","","","","","",""
"71626","","","","","","","","","","","","","0","0","0"
"71637","","","","0","0","0","","","","","","","","",""
"71642","","","","","","","0","0","0","","","","","",""
"71643","","","","0","0","0","","","","","","","","",""
"71644","0","0","0","","","","","","","0","0","0","","",""
"71646","","","","","","","","","","","","","0","0","0"
"71649","0","0","0","","","","","","","0","0","0","","",""
"71651","","","","","","","0","0","0","","","","","",""
"71662","0","0","0","","","","","","","0","0","0","","",""
"71663","0","0","0","","","","","","","0","0","0","","",""
"71670","","","","0","0","0","","","","","","","","",""
"71672","","","","0","0","0","","","","","","","","",""
"71673","","","","","","","0","0","0","","","","","",""
"71683","0","0","0","","","","","","","0","0","0","","",""
"71685","","","","0","0","0","","","","","","","","",""
"71688","","","","0","0","0","0","0","0","","","","0","0","0"
"71692","","","","","","","","","","","","","0","0","0"
"71694","","","","","","","","","","","","","0","0","0"
"71699","0","0","0","","","","","","","0","0","0","","",""
"71701","0","0","0","","","","","","","0","0","0","","",""
"71702","0","0","0","","","","","","","0","0","0","","",""
"71703","","","","0","0","0","","","","","","","","",""
"71704","","","","","","","0","0","0","","","","0","0","0"
"71707","","","","0","0","0","","","","","","","","",""
"71709","","","","0","0","0","","","","","","","","",""
"71715","","","","0","0","0","","","","","","","","",""
"71719","","","","0","0","0","","","","","","","","",""
"71731","0","0","0","","","","","","","0","0","0","","",""
"71735","","","","0","0","0","0","0","0","","","","","",""
"71737","","","","","","","0","0","0","","","","","",""
