"Step","102-static-1","102-static-1 - dead-1__MIN","102-static-1 - dead-1__MAX","102-ofb","102-ofbt - dead-1__MIN","102-ofbt - dead-1__MAX","102-dynamic","102-dynamic - dead-1__MIN","102-dynamic - dead-1__MAX","102-every-10","102-every-10 - dead-1__MIN","102-every-10 - dead-1__MAX","102-every-100","102-every-100 - dead-1__MIN","102-every-100 - dead-1__MAX"
"1937","","","","0","0","0","","","","","","","","",""
"1939","","","","0","0","0","","","","","","","","",""
"1942","0","0","0","","","","0","0","0","","","","","",""
"1946","","","","","","","","","","","","","0","0","0"
"1947","","","","","","","","","","","","","0","0","0"
"1948","0","0","0","","","","","","","","","","","",""
"1949","","","","","","","0","0","0","","","","","",""
"1952","0","0","0","","","","","","","","","","","",""
"1957","0","0","0","","","","","","","","","","","",""
"1961","","","","","","","0","0","0","","","","","",""
"1962","0","0","0","","","","","","","","","","","",""
"1972","","","","","","","0","0","0","","","","","",""
"1975","0","0","0","","","","","","","","","","","",""
"1977","0","0","0","","","","","","","","","","","",""
"1982","","","","","","","0","0","0","","","","","",""
"1983","","","","","","","","","","","","","0","0","0"
"1987","","","","","","","","","","","","","0","0","0"
"1989","","","","","","","0","0","0","","","","","",""
"1992","","","","","","","0","0","0","","","","","",""
"1998","","","","","","","0","0","0","","","","","",""
"2000","","","","","","","","","","","","","0","0","0"
"2001","0","0","0","","","","","","","","","","","",""
"2002","0","0","0","","","","","","","0","0","0","","",""
"2003","0","0","0","","","","","","","","","","","",""
"2005","","","","","","","","","","","","","0","0","0"
"2007","0","0","0","","","","","","","","","","","",""
"2014","0","0","0","","","","","","","","","","","",""
"2015","","","","","","","","","","","","","0","0","0"
"2018","","","","","","","","","","","","","0","0","0"
"2030","","","","0","0","0","","","","3","3","3","","",""
"2031","","","","","","","","","","7","7","7","","",""
"2032","","","","0","0","0","","","","","","","","",""
"2034","0","0","0","","","","","","","","","","","",""
"2039","","","","","","","0","0","0","","","","","",""
"2041","","","","","","","","","","0","0","0","","",""
"2042","0","0","0","","","","","","","3","3","3","","",""
"2046","","","","","","","","","","2","2","2","","",""
"2049","","","","0","0","0","","","","","","","","",""
"2067","","","","","","","","","","","","","0","0","0"
"2080","","","","0","0","0","","","","","","","","",""
"2085","","","","","","","","","","","","","0","0","0"
"2087","","","","0","0","0","","","","","","","","",""
"2089","","","","0","0","0","0","0","0","","","","","",""
"2090","0","0","0","","","","","","","","","","","",""
"2093","","","","","","","","","","11","11","11","","",""
"2095","","","","0","0","0","","","","","","","","",""
"2104","","","","","","","","","","7","7","7","","",""
"2105","","","","","","","","","","3","3","3","","",""
"2107","","","","","","","","","","","","","0","0","0"
"2115","","","","0","0","0","","","","","","","","",""
"2119","","","","0","0","0","","","","","","","","",""
"2122","","","","","","","","","","","","","0","0","0"
"2129","","","","0","0","0","","","","","","","","",""
"2133","","","","","","","","","","1","1","1","","",""
"2134","","","","0","0","0","","","","","","","","",""
"2139","0","0","0","","","","0","0","0","","","","","",""
"2142","","","","","","","","","","","","","0","0","0"
"2143","0","0","0","","","","","","","","","","","",""
"2147","","","","0","0","0","","","","","","","","",""
"2150","","","","0","0","0","0","0","0","","","","","",""
"2151","0","0","0","","","","","","","","","","","",""
"2155","0","0","0","","","","","","","4","4","4","","",""
"2156","0","0","0","","","","","","","","","","","",""
"2157","","","","0","0","0","","","","","","","","",""
"2162","0","0","0","","","","","","","","","","","",""
"2165","","","","","","","0","0","0","","","","","",""
"2173","0","0","0","","","","","","","","","","","",""
"2175","","","","","","","0","0","0","","","","","",""
"2182","","","","0","0","0","","","","","","","","",""
"2186","","","","","","","0","0","0","","","","","",""
"2187","","","","","","","","","","3","3","3","","",""
"2189","","","","","","","","","","","","","0","0","0"
"2197","","","","","","","0","0","0","","","","","",""
"2201","","","","","","","","","","4","4","4","","",""
"2204","","","","","","","","","","","","","0","0","0"
"2205","","","","0","0","0","","","","","","","","",""
"2209","0","0","0","","","","","","","6","6","6","","",""
"2216","","","","","","","","","","","","","0","0","0"
"2219","","","","","","","","","","","","","0","0","0"
"2221","","","","","","","","","","","","","0","0","0"
"2229","","","","0","0","0","0","0","0","","","","","",""
"2230","","","","","","","","","","3","3","3","","",""
"2235","","","","0","0","0","","","","","","","","",""
"2237","","","","","","","","","","","","","0","0","0"
"2246","","","","0","0","0","","","","","","","","",""
"2248","","","","0","0","0","","","","","","","","",""
"2249","0","0","0","","","","","","","","","","","",""
"2252","","","","","","","","","","","","","0","0","0"
"2257","","","","","","","","","","6","6","6","","",""
"2258","","","","0","0","0","","","","","","","","",""
"2260","","","","","","","","","","10","10","10","","",""
"2261","","","","0","0","0","","","","","","","","",""
"2263","","","","","","","","","","7","7","7","","",""
"2269","","","","","","","","","","5","5","5","","",""
"2270","0","0","0","","","","","","","","","","","",""
"2278","","","","0","0","0","","","","","","","","",""
"2279","","","","0","0","0","","","","","","","","",""
"2284","","","","","","","","","","","","","0","0","0"
"2286","","","","","","","","","","","","","0","0","0"
"2299","","","","0","0","0","","","","","","","","",""
"2303","0","0","0","0","0","0","0","0","0","","","","","",""
"2311","","","","0","0","0","","","","","","","","",""
"2312","","","","0","0","0","","","","","","","","",""
"2314","","","","0","0","0","","","","","","","","",""
"2321","","","","","","","0","0","0","","","","","",""
"2322","","","","","","","","","","7","7","7","","",""
"2335","0","0","0","","","","0","0","0","","","","","",""
"2337","","","","","","","","","","","","","0","0","0"
"2339","0","0","0","","","","0","0","0","","","","","",""
"2341","","","","0","0","0","","","","","","","","",""
"2343","","","","0","0","0","","","","","","","","",""
"2344","","","","","","","","","","","","","0","0","0"
"2347","","","","","","","","","","","","","0","0","0"
"2350","","","","","","","0","0","0","","","","","",""
"2354","","","","","","","","","","","","","0","0","0"
"2356","","","","","","","","","","","","","0","0","0"
"2357","0","0","0","","","","","","","1","1","1","","",""
"2358","","","","","","","","","","","","","0","0","0"
"2360","","","","","","","0","0","0","","","","","",""
"2363","0","0","0","","","","","","","","","","","",""
"2364","0","0","0","0","0","0","","","","","","","","",""
"2368","","","","","","","","","","","","","0","0","0"
"2371","0","0","0","","","","","","","","","","","",""
"2374","","","","","","","","","","4","4","4","0","0","0"
"2376","","","","","","","0","0","0","","","","","",""
"2378","0","0","0","","","","0","0","0","","","","0","0","0"
"2379","","","","0","0","0","0","0","0","","","","","",""
"2386","","","","0","0","0","","","","","","","","",""
"2388","0","0","0","","","","","","","","","","","",""
"2389","","","","","","","","","","","","","0","0","0"
"2390","","","","","","","","","","5","5","5","","",""
"2402","","","","0","0","0","","","","","","","","",""
"2406","","","","","","","0","0","0","","","","","",""
"2409","","","","","","","","","","","","","0","0","0"
"2410","0","0","0","","","","","","","","","","","",""
"2413","","","","0","0","0","","","","","","","","",""
"2418","","","","","","","","","","2","2","2","","",""
"2423","","","","","","","0","0","0","","","","","",""
"2427","0","0","0","","","","","","","","","","","",""
"2436","","","","","","","0","0","0","","","","0","0","0"
"2437","","","","","","","","","","2","2","2","","",""
"2444","","","","","","","","","","5","5","5","","",""
"2446","","","","","","","","","","","","","0","0","0"
"2448","0","0","0","","","","","","","","","","","",""
"2449","0","0","0","","","","","","","","","","","",""
"2451","","","","","","","0","0","0","","","","","",""
"2452","","","","","","","","","","5","5","5","","",""
"2453","","","","","","","0","0","0","","","","","",""
"2455","","","","0","0","0","","","","","","","","",""
"2457","","","","","","","","","","","","","0","0","0"
"2459","","","","0","0","0","","","","","","","","",""
"2467","","","","0","0","0","","","","0","0","0","","",""
"2471","","","","","","","0","0","0","","","","","",""
"2473","","","","","","","0","0","0","","","","","",""
"2479","","","","","","","0","0","0","","","","","",""
"2481","","","","0","0","0","","","","","","","","",""
"2488","","","","","","","","","","0","0","0","","",""
"2494","","","","0","0","0","","","","","","","","",""
"2495","","","","","","","0","0","0","","","","","",""
"2501","","","","","","","","","","0","0","0","","",""
"2503","0","0","0","","","","","","","","","","","",""
"2506","","","","","","","0","0","0","","","","","",""
"2508","","","","0","0","0","","","","","","","","",""
"2514","","","","","","","0","0","0","0","0","0","","",""
"2515","0","0","0","","","","","","","","","","","",""
"2519","0","0","0","","","","","","","","","","","",""
"2520","0","0","0","","","","","","","0","0","0","","",""
"2521","","","","","","","0","0","0","","","","","",""
"2524","0","0","0","","","","","","","","","","0","0","0"
"2526","0","0","0","","","","","","","","","","","",""
"2527","","","","0","0","0","","","","","","","","",""
"2532","0","0","0","","","","","","","","","","","",""
"2533","","","","","","","0","0","0","","","","","",""
"2539","","","","","","","","","","","","","0","0","0"
"2541","0","0","0","","","","","","","","","","","",""
"2543","0","0","0","","","","","","","","","","","",""
"2546","","","","","","","","","","0","0","0","","",""
"2559","0","0","0","","","","","","","","","","","",""
"2569","0","0","0","","","","","","","","","","","",""
"2570","","","","","","","0","0","0","9","9","9","","",""
"2571","0","0","0","","","","","","","","","","","",""
"2575","","","","","","","","","","4","4","4","","",""
"2580","","","","","","","","","","2","2","2","","",""
"2585","","","","","","","","","","5","5","5","","",""
"2590","","","","","","","","","","","","","0","0","0"
"2592","0","0","0","","","","","","","","","","","",""
"2598","","","","","","","","","","0","0","0","","",""
"2602","","","","","","","0","0","0","","","","","",""
"2603","0","0","0","","","","","","","","","","","",""
"2605","","","","","","","","","","","","","0","0","0"
"2609","","","","","","","","","","","","","0","0","0"
"2610","","","","0","0","0","","","","","","","","",""
"2612","","","","","","","0","0","0","","","","","",""
"2616","","","","","","","0","0","0","","","","","",""
"2619","","","","0","0","0","","","","","","","","",""
"2622","0","0","0","0","0","0","","","","","","","","",""
"2624","","","","","","","","","","","","","0","0","0"
"2633","","","","0","0","0","","","","","","","","",""
"2635","","","","","","","","","","0","0","0","","",""
"2642","0","0","0","","","","","","","","","","","",""
"2646","","","","","","","0","0","0","","","","","",""
"2650","","","","","","","","","","","","","0","0","0"
"2652","0","0","0","0","0","0","","","","","","","","",""
"2656","","","","","","","","","","","","","0","0","0"
"2662","","","","","","","","","","","","","0","0","0"
"2664","","","","0","0","0","","","","","","","","",""
"2668","","","","","","","","","","","","","0","0","0"
"2671","","","","","","","","","","0","0","0","","",""
"2676","","","","","","","","","","0","0","0","","",""
"2679","","","","0","0","0","","","","","","","","",""
"2686","","","","0","0","0","","","","","","","","",""
"2690","","","","","","","0","0","0","","","","","",""
"2693","","","","","","","0","0","0","","","","","",""
"2695","","","","","","","","","","0","0","0","","",""
"2697","","","","","","","","","","0","0","0","","",""
"2698","","","","","","","","","","0","0","0","","",""
"2704","","","","0","0","0","","","","","","","","",""
"2709","","","","","","","","","","","","","0","0","0"
"2716","","","","","","","","","","","","","0","0","0"
"2720","","","","","","","","","","","","","0","0","0"
"2725","","","","","","","0","0","0","","","","","",""
"2730","","","","","","","","","","","","","0","0","0"
"2731","","","","","","","0","0","0","","","","","",""
"2734","","","","0","0","0","","","","","","","","",""
"2756","","","","","","","","","","","","","0","0","0"
"2760","","","","0","0","0","","","","","","","","",""
"2762","","","","0","0","0","","","","","","","","",""
"2772","","","","0","0","0","","","","","","","","",""
"2774","","","","","","","0","0","0","","","","","",""
"2775","","","","","","","","","","0","0","0","","",""
"2777","","","","0","0","0","0","0","0","","","","","",""
"2778","0","0","0","","","","","","","","","","","",""
"2785","0","0","0","","","","","","","","","","","",""
"2786","0","0","0","","","","","","","","","","","",""
"2791","","","","","","","0","0","0","","","","","",""
"2792","","","","","","","","","","0","0","0","","",""
"2797","","","","","","","","","","","","","0","0","0"
"2799","","","","","","","0","0","0","","","","","",""
"2803","","","","0","0","0","","","","","","","","",""
"2807","","","","0","0","0","","","","","","","","",""
"2809","","","","","","","0","0","0","","","","","",""
"2810","0","0","0","","","","","","","","","","","",""
"2812","","","","","","","","","","0","0","0","","",""
"2816","","","","0","0","0","","","","","","","","",""
"2821","","","","0","0","0","","","","","","","","",""
"2822","0","0","0","","","","","","","","","","","",""
"2823","","","","","","","0","0","0","","","","","",""
"2831","","","","","","","","","","0","0","0","","",""
"2836","","","","","","","","","","0","0","0","","",""
"2837","","","","0","0","0","","","","","","","","",""
"2841","","","","0","0","0","","","","","","","","",""
"2842","","","","","","","","","","0","0","0","","",""
"2843","","","","","","","","","","","","","0","0","0"
