"Step","102-static-1","102-static-1 - latency-1__MIN","102-static-1 - latency-1__MAX","102-ofb","102-ofbt - latency-1__MIN","102-ofbt - latency-1__MAX","102-dynamic","102-dynamic - latency-1__MIN","102-dynamic - latency-1__MAX","102-every-10","102-every-10 - latency-1__MIN","102-every-10 - latency-1__MAX","102-every-100","102-every-100 - latency-1__MIN","102-every-100 - latency-1__MAX"
"15291","","","","7.125","7.125","7.125","1.2222222222222223","1.2222222222222223","1.2222222222222223","","","","","",""
"15296","","","","6.555555555555555","6.555555555555555","6.555555555555555","","","","","","","","",""
"15299","","","","5","5","5","","","","","","","","",""
"15306","","","","","","","0","0","0","","","","","",""
"15309","","","","4.75","4.75","4.75","","","","","","","","",""
"15312","68.85714285714286","68.85714285714286","68.85714285714286","","","","","","","","","","","",""
"15317","","","","","","","4.833333333333333","4.833333333333333","4.833333333333333","","","","","",""
"15319","","","","","","","","","","0","0","0","69.83333333333333","69.83333333333333","69.83333333333333"
"15320","","","","","","","","","","70","70","70","70","70","70"
"15324","","","","","","","","","","70","70","70","69.5","69.5","69.5"
"15327","","","","","","","","","","70","70","70","70","70","70"
"15330","","","","11.571428571428571","11.571428571428571","11.571428571428571","","","","","","","","",""
"15331","70","70","70","","","","","","","","","","","",""
"15338","","","","","","","7.75","7.75","7.75","","","","","",""
"15345","","","","","","","6.4","6.4","6.4","","","","","",""
"15357","","","","","","","","","","70","70","70","70","70","70"
"15358","","","","","","","","","","70","70","70","70","70","70"
"15372","","","","","","","4.375","4.375","4.375","","","","","",""
"15392","70","70","70","7.5","7.5","7.5","","","","","","","","",""
"15397","","","","","","","0","0","0","","","","","",""
"15398","","","","4.25","4.25","4.25","","","","","","","","",""
"15400","","","","3.4444444444444446","3.4444444444444446","3.4444444444444446","","","","70","70","70","70","70","70"
"15402","70","70","70","","","","","","","","","","","",""
"15408","69","69","69","","","","","","","","","","","",""
"15412","","","","1.5","1.5","1.5","","","","","","","","",""
"15415","","","","0","0","0","","","","","","","","",""
"15416","","","","","","","3.857142857142857","3.857142857142857","3.857142857142857","","","","","",""
"15425","","","","0","0","0","","","","","","","","",""
"15429","","","","0","0","0","","","","","","","","",""
"15431","","","","","","","","","","69.33333333333333","69.33333333333333","69.33333333333333","70","70","70"
"15433","67.33333333333333","67.33333333333333","67.33333333333333","","","","2","2","2","","","","","",""
"15434","","","","1","1","1","","","","","","","","",""
"15435","","","","","","","3","3","3","","","","","",""
"15439","","","","","","","","","","0","0","0","70","70","70"
"15444","","","","1.5555555555555556","1.5555555555555556","1.5555555555555556","","","","","","","","",""
"15448","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","","","","","","","","",""
"15450","","","","","","","8","8","8","","","","","",""
"15456","","","","","","","10","10","10","","","","","",""
"15460","","","","","","","","","","70","70","70","70","70","70"
"15462","","","","","","","11.428571428571429","11.428571428571429","11.428571428571429","","","","","",""
"15463","","","","","","","","","","69.5","69.5","69.5","70","70","70"
"15474","","","","3.5714285714285716","3.5714285714285716","3.5714285714285716","","","","","","","","",""
"15476","","","","","","","","","","70","70","70","70","70","70"
"15484","","","","","","","11.714285714285714","11.714285714285714","11.714285714285714","","","","","",""
"15485","","","","3","3","3","","","","","","","","",""
"15491","69.625","69.625","69.625","","","","","","","","","","","",""
"15493","","","","","","","13","13","13","69.6","69.6","69.6","70","70","70"
"15497","","","","","","","","","","70","70","70","0","0","0"
"15499","68.8","68.8","68.8","","","","","","","0","0","0","0","0","0"
"15500","","","","","","","","","","70","70","70","70","70","70"
"15508","","","","0","0","0","","","","","","","","",""
"15512","","","","0","0","0","20","20","20","","","","","",""
"15517","","","","","","","0","0","0","","","","","",""
"15519","68.71428571428571","68.71428571428571","68.71428571428571","","","","","","","","","","","",""
"15525","69.71428571428571","69.71428571428571","69.71428571428571","","","","","","","","","","","",""
"15529","","","","","","","34.8","34.8","34.8","","","","","",""
"15530","","","","","","","","","","70","70","70","70","70","70"
"15535","68","68","68","","","","","","","","","","","",""
"15540","","","","0.42857142857142855","0.42857142857142855","0.42857142857142855","","","","","","","","",""
"15541","69.28571428571429","69.28571428571429","69.28571428571429","","","","","","","","","","","",""
"15544","70","70","70","","","","","","","","","","","",""
"15547","","","","","","","40","40","40","","","","","",""
"15548","","","","0","0","0","","","","","","","","",""
"15549","","","","0","0","0","41","41","41","0","0","0","70","70","70"
"15551","","","","","","","42","42","42","","","","","",""
"15553","","","","","","","","","","69.83333333333333","69.83333333333333","69.83333333333333","70","70","70"
"15556","","","","","","","","","","70","70","70","0","0","0"
"15557","68.625","68.625","68.625","","","","","","","70","70","70","0","0","0"
"15561","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","","","","","","","","",""
"15566","","","","","","","45","45","45","","","","","",""
"15571","","","","","","","46","46","46","","","","","",""
"15572","70","70","70","","","","","","","","","","","",""
"15582","","","","0","0","0","","","","","","","","",""
"15586","","","","1","1","1","","","","","","","","",""
"15598","","","","","","","56","56","56","","","","","",""
"15601","","","","5","5","5","","","","","","","","",""
"15608","","","","","","","58","58","58","","","","","",""
"15609","70","70","70","","","","","","","","","","","",""
"15614","","","","","","","","","","69.71428571428571","69.71428571428571","69.71428571428571","70","70","70"
"15616","","","","","","","","","","69.5","69.5","69.5","70","70","70"
"15620","","","","","","","","","","70","70","70","70","70","70"
"15621","70","70","70","","","","","","","","","","","",""
"15622","70","70","70","","","","","","","","","","","",""
"15625","","","","","","","60.333333333333336","60.333333333333336","60.333333333333336","","","","","",""
"15628","","","","0.8333333333333334","0.8333333333333334","0.8333333333333334","","","","","","","","",""
"15629","","","","","","","","","","0","0","0","69.625","69.625","69.625"
"15636","","","","","","","","","","69.71428571428571","69.71428571428571","69.71428571428571","68.28571428571429","68.28571428571429","68.28571428571429"
"15638","","","","","","","","","","69.85714285714286","69.85714285714286","69.85714285714286","69","69","69"
"15642","","","","","","","68.5","68.5","68.5","","","","","",""
"15656","66.5","66.5","66.5","","","","","","","","","","","",""
"15657","","","","","","","64","64","64","","","","","",""
"15659","","","","1","1","1","","","","","","","","",""
"15663","","","","","","","64.6","64.6","64.6","","","","","",""
"15665","","","","","","","","","","66","66","66","69.5","69.5","69.5"
"15667","67.71428571428571","67.71428571428571","67.71428571428571","","","","","","","","","","","",""
"15669","","","","","","","65","65","65","","","","","",""
"15674","67.42857142857143","67.42857142857143","67.42857142857143","","","","","","","","","","","",""
"15675","66.875","66.875","66.875","0.7777777777777778","0.7777777777777778","0.7777777777777778","","","","","","","","",""
"15685","","","","","","","","","","0","0","0","70","70","70"
"15690","","","","","","","70","70","70","","","","","",""
"15691","65.57142857142857","65.57142857142857","65.57142857142857","","","","","","","","","","","",""
"15692","","","","","","","70","70","70","","","","","",""
"15694","","","","5","5","5","","","","","","","","",""
"15696","66.33333333333333","66.33333333333333","66.33333333333333","","","","69.6","69.6","69.6","70","70","70","0","0","0"
"15697","67","67","67","","","","","","","","","","","",""
"15702","","","","","","","70","70","70","","","","","",""
"15705","","","","","","","70","70","70","","","","","",""
"15706","","","","","","","0","0","0","","","","","",""
"15707","","","","","","","","","","70","70","70","69.33333333333333","69.33333333333333","69.33333333333333"
"15710","69","69","69","","","","","","","","","","","",""
"15715","","","","0.75","0.75","0.75","","","","70","70","70","70","70","70"
"15716","","","","0.7777777777777778","0.7777777777777778","0.7777777777777778","","","","","","","","",""
"15719","","","","0.3333333333333333","0.3333333333333333","0.3333333333333333","","","","","","","","",""
"15721","","","","","","","","","","70","70","70","70","70","70"
"15725","","","","","","","69.71428571428571","69.71428571428571","69.71428571428571","","","","","",""
"15735","","","","","","","70","70","70","","","","","",""
"15736","","","","0.7777777777777778","0.7777777777777778","0.7777777777777778","","","","","","","","",""
"15743","70","70","70","","","","","","","","","","","",""
"15745","","","","0","0","0","","","","","","","","",""
"15749","","","","","","","70","70","70","","","","","",""
"15751","70","70","70","","","","","","","","","","","",""
"15753","70","70","70","","","","","","","","","","","",""
"15754","70","70","70","","","","","","","","","","","",""
"15755","69.57142857142857","69.57142857142857","69.57142857142857","","","","","","","","","","","",""
"15760","68.4","68.4","68.4","","","","","","","","","","","",""
"15761","","","","0","0","0","","","","","","","","",""
"15770","","","","","","","70","70","70","","","","","",""
"15771","70","70","70","","","","70","70","70","","","","","",""
"15775","","","","","","","","","","70","70","70","70","70","70"
"15776","","","","","","","70","70","70","","","","","",""
"15778","","","","","","","70","70","70","","","","","",""
"15788","","","","2.75","2.75","2.75","","","","","","","","",""
"15791","","","","2.5","2.5","2.5","","","","","","","","",""
"15798","68.8","68.8","68.8","","","","","","","","","","","",""
"15800","69.14285714285714","69.14285714285714","69.14285714285714","","","","","","","","","","","",""
"15804","","","","","","","","","","69.8","69.8","69.8","70","70","70"
"15811","","","","","","","67.66666666666667","67.66666666666667","67.66666666666667","","","","","",""
"15824","","","","6.888888888888889","6.888888888888889","6.888888888888889","","","","","","","","",""
"15832","","","","","","","","","","67.77777777777777","67.77777777777777","67.77777777777777","70","70","70"
"15835","","","","","","","","","","68.42857142857143","68.42857142857143","68.42857142857143","70","70","70"
"15836","","","","","","","63.30769230769231","63.30769230769231","63.30769230769231","","","","","",""
"15841","66","66","66","","","","","","","","","","","",""
"15844","","","","","","","","","","69.6","69.6","69.6","70","70","70"
"15853","","","","","","","51","51","51","","","","","",""
"15854","","","","9","9","9","","","","","","","","",""
"15856","","","","9.75","9.75","9.75","","","","68","68","68","70","70","70"
"15864","70","70","70","","","","","","","","","","","",""
"15865","","","","12.714285714285714","12.714285714285714","12.714285714285714","","","","","","","","",""
"15878","","","","","","","54.142857142857146","54.142857142857146","54.142857142857146","","","","","",""
"15885","","","","","","","","","","68.85714285714286","68.85714285714286","68.85714285714286","69","69","69"
